ID	AUTHOR	YEAR	LIST_SUFFIX	ITEMS	TAGS	SOURCE_LANGUAGE	TARGET_LANGUAGE	URL	REFS	PDF	NOTE	PAGES	ALIAS
Johansson-2020-11	Johansson, Niklas Erben and Anikin, Andrey and Aseyev, Nikolay	2020		11	colors, ratings	English	Global	https://www.cambridge.org/core/journals/language-and-cognition/article/color-sound-symbolism-in-natural-languages/537E325E594CFC227056D4FEA6BCD8E3	Johansson2020b	Johansson2020b	This list of 11 color concepts underlies the study on cross-linguistic color sound symbolism. The language data come from the corpus compiled by [Johansson et al. (2020)](:ref:Johansson-2020-344) for an investigation of 344 basic vocabulary items in 245 language families. The acoustic properties of the phonemes were obtained from audio recordings in the Seeing Speech database [Lawson et al. (2015)](:bib:Lawson2015). The characteristics of the colors are represented in the columns MUNSELL, SATURATION, RGB, HUE, HUE_D, WARMTH, SAT_WITZEL, LUMINANCE, A and B. The latter three measurements were calculated based on the previously published CIELAB coordinates in the World Color Survey [Regier, Kay, and Cook (2005)](:bib:Regier2005). The A and B columns represent the coordinates of each color in the CIEL space, a 3D color space with a psychologically meaningful distance metric. SAT_WITZEL refers to the saturation ratings from the study by [Witzel and Franklin (2014)](:bib:Witzel2014). Finally, HUE_D lists the measurements for a darker hue of each color.		
Vergallito-2020-1121	Vergallito, Alessandra and Petilli, Marco Alessandro and Marelli, Marco	2020		1121	ratings	English, Italian	Italian	https://osf.io/zdg59/	Vergallito2020		This is a list of perceptual modality norms for 1,121 Italian words (20% of adjectives, 69% of nouns, 5% of verbs and a 6% of words that could be considered both as an adjective or a noun.). Participants provided ratings on five modalities (visual, haptic, auditory, olfactory, or gustatory) on a scale of 0 (not at all) to 5 (greatly).		
Jackson-2019-24	Jackson, Joshua Conrad and Watts, Joseph and Henry, Teague R. and List, Johann-Mattis and Mucha, Peter J. and Forkel, Robert and Greenhill, Simon J. and Lindquist, Kristen	2019		24	ratings, specific	English	Global	https://science.sciencemag.org/content/366/6472/1517	Jackson2019		This 24-item list underlies the study on the cultural variation and structure in emotion semantics across nearly 2500 languages from 20 major families. The data for this investigation was derived from the [database of cross-linguistic colexifications (CLICS)](clics.clld.org). The columns VALENCE, ACTIVATION, DOMINANCE, CERTAINTY, APPROACH_AVOIDANCE and SOCIALITY correspond with the respective physiological dimensions of the emotion concepts that were rated by users. The ratings are available for 20 out of the 24 terms since the study was carried out before the data were extended.		
Vulic-2020-2244	Vulić, Ivan and Baker, Simon and Ponti, Edoardo Maria and Petti, Ulla and Leviant, Ira and Wing, Kelly and Majewska, Olga and Bar, Eden and Malone, Matt and Poibeau, Thierry and Reichart, Roi and Korhonen, Anna	2021		2244	relations	English, Arabic, Chinese, Welsh, Estonian, Finnish, French, Hebrew, Polish, Russian, Spanish, Cantonese	English, Arabic, Chinese, Welsh, Estonian, Finnish, French, Hebrew, Polish, Russian, Spanish, Kiswahili, Yue Chinese	https://multisimlex.com/	Vulic2020		Multi-SimLex is a large-scale multilingual resource for lexical semantics. The current version of Multi-SimLex provides human judgments on the semantic similarity of word pairs across a variety of languages. The original list includes 1,888 word pairs that were translated from English into 12 languages (e.g., Mandarin Chinese, Spanish, Russian, Welsh, Kiswahili). The list was prepared so that individual words were disambiguated to make a mapping to Concepticon possible.		Multi-SimLex
Huttenlocher-1979-225	Huttenlocher, Janellen and Lui, Felicia	1979		225	acquisition	English	English		Huttenlocher1979	Huttenlocher1979	This list contains stimuli from three experiments on the semantic organization of nouns and verbs in early language acquisition. In the list, we have marked the semantic groups to which individual items were assigned in the three experiments. These categories were added by us, as they were not provided in the original data, but rather tacitly assumed.	141-162	
Carvalho-2021-206	de Carvalho, Fernando O.	2021		206	basic, areal	English	Iñapari, Apurinã, Yine		Carvalho2021		The given list consists of 206 cognate sets from the Iñapari, Apurinã, and Yine varieties. The data were employed in a comparative reconstruction of the phonology of their shared ancestor, the Proto-Purus language. Since the data were gathered from multiple dictionaries and grammars on the target languages, some concepts marked with (sp.) appear to refer to different species of the same animal.	96-106	
Thwaites-2020-98	Thwaites, Peter	2020		98	specific	English	English		Thwaites2020		The given 98-item list consists of 49 transitive and 49 intransitive verbs that were employed in a word association task in order to investigate the impact of transitivity of English verbs on response patterns among native English speakers. The intransitive verbs were derived from an online list of verbs based on the search query “English intransitive verbs”. The transitive verbs were selected from the [SUBTLEX-UK database](:bib:vanHeuven2014), and the Longman Dictionary of Contemporary English was used to eliminate the verbs with intransitive entries.	481	
Chin-2015-100	Chin, Andy	2015		100	basic	English	Hlai		Chin2015		This concept list, based on the list [of 100 items by Swadesh](:ref:Swadesh-1955-100) was used to illustrate the differences between Gelong and neighboring Hlai languages.	151-155	
Holm-2017-100	Holm, Hans-Jörg	2017		100	basic	English	Indo-European		Holm2017		This concept list based on the late [100-item list by Swadesh](:ref:Swadesh-1971-100) was used for a lexicostatistical investigation of Indo-European languages.		
Serva-2020-207	Serva, Maurizio and Pasquini, Michele	2020		207	basic	English,French,Italian,Malagasy	Malagasy dialects		Serva2020		This concept list based on the combination of Swadesh's cocept lists by [Comrie (1977)](:ref:Comrie-1977-207) was used to study the evolution of Malagasy dialects.		
Scheible-2014-1755	Scheible, Silke and Schulte im Walde, Sabine	2014		1755	ratings, relations	German	German		Scheible2014		The database includes semantically related word pairs for German. The ratings on similarity are based on human judgement experiments and comprise (i) a representative selection of target lexical units balanced for semantic category, polysemy, and corpus frequency, (ii) a set of human-generated semantically related word pairs based on the target units, and (iii) a subset of the generated word pairs rated for their relation strength, including positive and negative relation evidence. A version of the database by [Lapesa, Schulte im Walde and Evert (2014)](:ref:Lapesa-2014-772) includes ratings for English.		Database of Paradigmatic Semantic Relation Pairs for German
Lapesa-2014-772	Lapesa, Gabriella and Schulte im Walde, Sabine and Evert, Stefan	2014		772	ratings, relations	English	English		Lapesa2014		The database includes semantically related word pairs for English is based on [Scheible and Schulte im Walde (2014)](:ref:Scheible-2014-1755). The ratings on similarity are based on human judgement experiments and comprise (i) a representative selection of target lexical units balanced for semantic category, polysemy, and corpus frequency, (ii) a set of human-generated semantically related word pairs based on the target units, and (iii) a subset of the generated word pairs rated for their relation strength, including positive and negative relation evidence.		Database of Paradigmatic Semantic Relation Pairs for English
Say-2020-130	Say, Sergey	2020		130	questionnaire	English	Global		Say2020a		The given list underlies the BivalTyp database of 130 bivalent predicates in 86 languages, mainly spoken in Northern Eurasia. The data were gathered in the questionnaire, carried out in [Say et al. (2020)](:bib:Say2020b).		
Constenla-2005-110	Constenla Umaña, Adolfo	2005		110	basic	Spanish	Chibchan, Misumalpam and Lencan languages		Constenla2005		The list is a reduced form of a 120-item concept list which the author used in a previous paper on the relationship on Lencan and Misumalpam languages. In this version, the information for Chibchan languages was added to analyze cognates of all three families and argue in favor of an underlying genealogical relationship between them.		
Hantgan-2018-302	Hantgan, Abbie and List, Johann-Mattis	2018		302	basic	English	Bangime and the neighbouring Dogon languages		Hantgan2018		This 302-item list underlies the lexical comparative study on Bangime and its neighbouring Dogon languages. The core of this conceptlist is formed by the data from the Dogon comparative wordlist ([Heath et al. 2015](:bib:Heath2015)), with the addition of data collected for Bangime ([Heath and Hantgan 2018](:bib:Heath2018)), and Jenaama ([Heath 2016](:bib:Heath2016)) while Mande language data were derived from the RefLex database ([Segerer and Flavier 2016](:bib:Segerer2016)).		
Teit-1908-693	Teit, James	1908		693	questionnaire, areal	English	Okagan language and its Sanpoil, Colville and Lake dialects		Doak1983		The given 693-item-list underlies an extended study on the distribution of the dialects of the Interior Salish language, conducted by James Teit in 1908. The original lists are titled  “Vocabulary in Okanagan and Related Dialects” and include three Interior Salishan varieties: Okanagan, Kalispel and Columbia. However, the study the current list was retrieved from focuses on just the Okanagan language and its three varieties, namely Sanpoil, Colville and Lake dialects. The original numbering of the list that indicates 636 entries in total is potentionally problematic as the list is missing number 125 and does not include the “sub-entries”, i.e. groups of related concepts. Moreover, in some cases, English glosses were incomplete so we have added them in square brackets.	42-93	
