# Wordlist

# DATA
ID	LIST_ID	CONCEPTLIST	CONCEPTID	CONCEPT	ENGLISH	AGE SCORE	AGE_SCORE	ANALYZABILITY SCORE	BENNET1976100	BORROWED SCORE	BORROWING_SCORE	CATEGORY	CHEN1996200	CHINESE	COMMON_CHINESE	COMPOSITE SCORE	CONCEPTICON_GLOSS	CONTEXT	DEFINITION	DESCRIPTION	DSS_ID	FRENCH	GERMAN	HAUSA	IDS_ID	JACHONTOV_35	LATIN	NUMBER	NUMBERINSOURCE	OCCURRENCES	OMEGAWIKI	ONTOLOGICAL_CATEGORY	PAGENUMBER	RANK	REPRESENTATION	REPRESENTATION SCORE	RUSSIAN	SEEALSO	SEMANTICFIELD	SEMANTIC_FIELD	SIMPLICITY_SCORE	SPANISH	SWADESH_100	SWADESH_200	SWADESH_GLOSS	URL	WIKTIONARY	WOLD	WOLD_ID	RELATIONS
8472	Haspelmath-2009-1460-1276	Haspelmath-2009-1460	1814	to accuse	to accuse		0.796629213483				0.359550561798	Verb					ACCUSE	She accused him of stealing her purse.		-					21.31			1276							47					21	0.713483146067					http://wold.clld.org/meaning/21-31			21-31	similar
#
5706	Bulakh-2013-870-522	Bulakh-2013-870	1815	to ache	to ache												ACHE				1579							522		6																http://semshifts.iling-ran.ru/show-meaning.html?id=1579				similar
#
8475	Haspelmath-2009-1460-1279	Haspelmath-2009-1460	988	to acquit	to acquit		0.752508361204				0.19397993311	Verb					ACQUIT	The defendant was acquitted of all charges.		-					21.34			1279							29					21	0.709030100334					http://wold.clld.org/meaning/21-34			21-34	similar
#
8464	Haspelmath-2009-1460-1268	Haspelmath-2009-1460	1818	to adjudicate	to adjudicate		0.797385620915				0.307189542484	Verb					ADJUDICATE	-		'decide whether someone is guilty of a crime in court'					21.16			1268							30					21	0.709150326797					http://wold.clld.org/meaning/21-16			21-16	similar
#
8360	Haspelmath-2009-1460-1169	Haspelmath-2009-1460	2022	to admit	to admit		0.816736401674				0.364016736402	Verb					ADMIT	The suspect admitted he stole the car.		-					18.33			1169							43					18	0.695606694561					http://wold.clld.org/meaning/18-33			18-33	similar
#
5707	Bulakh-2013-870-523	Bulakh-2013-870	1739	to adorn, decorate	to adorn, decorate												DECORATE				1575							523		6																http://semshifts.iling-ran.ru/show-meaning.html?id=1575				similar
#
8369	Haspelmath-2009-1460-1178	Haspelmath-2009-1460	9	to announce	to announce		0.802676864245				0.235181644359	Verb					ANNOUNCE	-		-					18.43			1178							45					18	0.730401529637					http://wold.clld.org/meaning/18-43			18-43	similar
#
5708	Bulakh-2013-870-524	Bulakh-2013-870	1275	to answer	to answer												ANSWER				1587							524		5																http://semshifts.iling-ran.ru/show-meaning.html?id=1587				similar
8359	Haspelmath-2009-1460-1168	Haspelmath-2009-1460	1275	to answer	to answer		0.84670846395				0.216300940439	Verb					ANSWER	I asked him where his mother was, but he didn't answer.		-					18.32			1168							56					18	0.761755485893					http://wold.clld.org/meaning/18-32			18-32	similar
#
7941	Haspelmath-2009-1460-757	Haspelmath-2009-1460	1778	to approach	to approach		0.839583333333				0.0729166666667	Verb					APPROACH	As we approached the city we could see the lights in the distance.		-					10.56			757							50					10	0.692708333333					http://wold.clld.org/meaning/10-56			10-56	similar
#
7940	Haspelmath-2009-1460-756	Haspelmath-2009-1460	1387	to arrive	to arrive		0.841497659906				0.16848673947	Verb					ARRIVE	The guest arrived yesterday and left this morning.		-					10.55			756							61					10	0.836973478939					http://wold.clld.org/meaning/10-55			10-55	similar
#
8358	Haspelmath-2009-1460-1167	Haspelmath-2009-1460	1309	to ask(1)	to ask(1)		0.82612244898				0.131632653061	Verb					ASK, INQUIRE	Where is your mother?, he asked.		‘ask a question, inquire’					18.31			1167							45					18	0.889795918367					http://wold.clld.org/meaning/18-31			18-31	similar
#
8362	Haspelmath-2009-1460-1171	Haspelmath-2009-1460	1828	to ask(2)	to ask(2)		0.844782608696				0.0913043478261	Verb					ASK, REQUEST	She asked for a glass of water.		‘ask for something, request’					18.35			1171							46					18	0.882608695652					http://wold.clld.org/meaning/18-35			18-35	similar
#
5709	Bulakh-2013-870-525	Bulakh-2013-870	1828	to ask, beg	to ask, beg												ASK, REQUEST				1594							525		5																http://semshifts.iling-ran.ru/show-meaning.html?id=1594				similar
#
5710	Bulakh-2013-870-526	Bulakh-2013-870	1309	to ask, inquire	to ask, inquire												ASK, INQUIRE				1595							526		5																http://semshifts.iling-ran.ru/show-meaning.html?id=1595				similar
#
5711	Bulakh-2013-870-527	Bulakh-2013-870	722	to attack	to attack												ATTACK				1596							527		4																http://semshifts.iling-ran.ru/show-meaning.html?id=1596				similar
#
7573	Haspelmath-2009-1460-409	Haspelmath-2009-1460	183	to bake	to bake		0.839766081871				0.157894736842	Verb					BAKE	We are baking some bread.		'in an oven, using dry heat' (transitive)					5.24			409							39					5	0.877192982456					http://wold.clld.org/meaning/5-24			5-24	similar
#
5712	Bulakh-2013-870-528	Bulakh-2013-870	1206	to bark (of a dog)	to bark (of a dog)												BARKING				1603							528		7																http://semshifts.iling-ran.ru/show-meaning.html?id=1603				similar
#
7512	Haspelmath-2009-1460-350	Haspelmath-2009-1460	138	to bathe	to bathe		0.852747252747				0.115384615385	Verb					BATHE	She likes to bathe before going to bed.		(intransitive)					4.69			350							49					4	0.769230769231					http://wold.clld.org/meaning/4-69			4-69	similar
#
8572	Haspelmath-2009-1460-1371	Haspelmath-2009-1460	1579	to be	to be		0.86225				0.0675	Verb					BE	-		-					0			1371							43					24	0.9475					http://wold.clld.org/meaning/24-01			24-01	similar
#
5713	Bulakh-2013-870-529	Bulakh-2013-870	1558	to be alike	to be alike												SIMILAR				1605							529		6																http://semshifts.iling-ran.ru/show-meaning.html?id=1605				similar
#
7517	Haspelmath-2009-1460-355	Haspelmath-2009-1460	1422	to be alive	to be alive		0.843737166324				0.131416837782	Verb					BE ALIVE	I thought he was dead, but he's still alive.		-					4.74			355							48					4	0.818275154004					http://wold.clld.org/meaning/4-74			4-74	similar
#
5714	Bulakh-2013-870-530	Bulakh-2013-870	1826	to be angry	to be angry												ANGRY				1606							530		10																http://semshifts.iling-ran.ru/show-meaning.html?id=1606				narrower
#
5715	Bulakh-2013-870-531	Bulakh-2013-870	NAN	to be at war	to be at war																1609							531		3																http://semshifts.iling-ran.ru/show-meaning.html?id=1609				narrower
#
5716	Bulakh-2013-870-532	Bulakh-2013-870	825	to be awake	to be awake												AWAKE				1610							532		5																http://semshifts.iling-ran.ru/show-meaning.html?id=1610				similar
#
5717	Bulakh-2013-870-533	Bulakh-2013-870	1090	to be born	to be born												BE BORN				1611							533		6																http://semshifts.iling-ran.ru/show-meaning.html?id=1611				similar
7514	Haspelmath-2009-1460-352	Haspelmath-2009-1460	1090	to be born	to be born		0.857471264368				0.174712643678	Verb					BE BORN	-		-					4.72			352							44					4	0.762068965517					http://wold.clld.org/meaning/4-72			4-72	similar
#
5718	Bulakh-2013-870-534	Bulakh-2013-870	1881	to be enough	to be enough												ENOUGH				1615							534		5																http://semshifts.iling-ran.ru/show-meaning.html?id=1615				similar
#
5719	Bulakh-2013-870-535	Bulakh-2013-870	NAN	to be extinguished (light)	to be extinguished (light)																1616							535		3																http://semshifts.iling-ran.ru/show-meaning.html?id=1616				narrower
#
5720	Bulakh-2013-870-536	Bulakh-2013-870	1495	to be glad	to be glad												HAPPY				1619							536		4																http://semshifts.iling-ran.ru/show-meaning.html?id=1619				narrower
#
5721	Bulakh-2013-870-537	Bulakh-2013-870	1682	to be guilty	to be guilty												GUILTY				1621							537		3																http://semshifts.iling-ran.ru/show-meaning.html?id=1621				similar
#
7562	Haspelmath-2009-1460-399	Haspelmath-2009-1460	1533	to be hungry	to be hungry		0.804395604396				0.0302197802198	Verb					BE HUNGRY	-		-					5.14			399							47					5	0.758241758242					http://wold.clld.org/meaning/5-14			5-14	similar
#
5722	Bulakh-2013-870-538	Bulakh-2013-870	39	to be keen of	to be keen of												KEEN				1628							538		4																http://semshifts.iling-ran.ru/show-meaning.html?id=1628				narrower
#
8145	Haspelmath-2009-1460-959	Haspelmath-2009-1460	425	to be late	to be late		0.781304347826				0.166304347826	Verb					BE LATE	We expected her by 10 o’clock, but she was late.		to tarry					14.24			959							45					14	0.7					http://wold.clld.org/meaning/14-24			14-24	similar
#
8720	Alpher-1999-151-51	Alpher-1999-151	1411	to be lying down	to be lying down												LIE, REST											51																						similar
#
8354	Haspelmath-2009-1460-1163	Haspelmath-2009-1460	48	to be silent	to be silent		0.740178571429				0.0736607142857	Verb					BE SILENT	-		-					18.23			1163							40					18	0.744419642857					http://wold.clld.org/meaning/18-23			18-23	similar
#
5723	Bulakh-2013-870-539	Bulakh-2013-870	62	to be situated	to be situated												BE SITUATED				1637							539		4																http://semshifts.iling-ran.ru/show-meaning.html?id=1637				similar
#
8750	Alpher-1999-151-79	Alpher-1999-151	1442	to be standing	to be standing												STAND											79																						similar
9265	Hale-1961-100-33	Hale-1961-100	1442	to be standing	to be standing												STAND											33																						similar
#
5724	Bulakh-2013-870-540	Bulakh-2013-870	1572	to be surprised	to be surprised												SURPRISED				1640							540		4																http://semshifts.iling-ran.ru/show-meaning.html?id=1640				similar
#
7564	Haspelmath-2009-1460-401	Haspelmath-2009-1460	848	to be thirsty	to be thirsty		0.832558139535				0.0697674418605	Verb					THIRST	-		-					5.15			401							43					5	0.686046511628					http://wold.clld.org/meaning/5-15			5-15	similar
#
5725	Bulakh-2013-870-541	Bulakh-2013-870	1665	to beat, hit	to beat, hit												BEAT				1645							541		48																http://semshifts.iling-ran.ru/show-meaning.html?id=1645				broader
5726		Bulakh-2013-870	1433	to beat, hit	to beat, hit												HIT				1645							541		48																http://semshifts.iling-ran.ru/show-meaning.html?id=1645				broader
#
5727	Bulakh-2013-870-542	Bulakh-2013-870	1990	to become	to become												BECOME				1646							542		4																http://semshifts.iling-ran.ru/show-meaning.html?id=1646				similar
8573	Haspelmath-2009-1460-1372	Haspelmath-2009-1460	1990	to become	to become		0.833251833741				0.171149144254	Verb					BECOME	The caterpillar became a butterfly.		-					0			1372							43					24	0.842298288509					http://wold.clld.org/meaning/24-02			24-02	similar
#
5728	Bulakh-2013-870-543	Bulakh-2013-870	548	to become infected	to become infected												INFECTED				1651							543		8																http://semshifts.iling-ran.ru/show-meaning.html?id=1651				similar
#
5729	Bulakh-2013-870-544	Bulakh-2013-870	NAN	to become ready (of food)	to become ready (of food)																1652							544		3																http://semshifts.iling-ran.ru/show-meaning.html?id=1652				narrower
#
5730	Bulakh-2013-870-545	Bulakh-2013-870	1868	to become visible	to become visible												VISIBLE				1654							545		3																http://semshifts.iling-ran.ru/show-meaning.html?id=1654				similar
#
7513	Haspelmath-2009-1460-351	Haspelmath-2009-1460	1152	to beget	to beget		0.822955145119				0.162269129288	Verb					BEGET	-		‘become the father of’					4.71			351							36					4	0.76253298153					http://wold.clld.org/meaning/4-71			4-71	similar
#
8146	Haspelmath-2009-1460-960	Haspelmath-2009-1460	1806	to begin	to begin		0.784615384615				0.134168157424	Verb					BEGIN	I began the work yesterday.		(transitive)					14.25			960							50					14	0.855098389982					http://wold.clld.org/meaning/14-25			14-25	similar
#
5731	Bulakh-2013-870-546	Bulakh-2013-870	1806	to begin (tr.)	to begin (tr.)												BEGIN				1655							546		13																http://semshifts.iling-ran.ru/show-meaning.html?id=1655				similar
#
8292	Haspelmath-2009-1460-1102	Haspelmath-2009-1460	1890	to believe	to believe		0.830357142857				0.369897959184	Verb					BELIEVE	You shouldn't believe everything you read.		'be sure that someone is telling the truth'					17.15			1102							43					17	0.890306122449					http://wold.clld.org/meaning/17-15			17-15	similar
#
5732	Bulakh-2013-870-547	Bulakh-2013-870	2004	to bend	to bend												BEND				1658							547		3																http://semshifts.iling-ran.ru/show-meaning.html?id=1658				narrower
