ID	NUMBER	ENGLISH	CONCEPTICON_GLOSS	CONCEPTICON_ID	SHIFTS	SHIFT_URL	DEGREE	WEIGHTED_DEGREE
Zalizniak-2020-2591-2083	2083	to fall (of rain, snow)	FALL (OF SNOW AND RAIN)	2234			0	0
Zalizniak-2020-2591-2084	2084	to fade, lose colour	FADE (LOOSE COLOR)	2704			0	0
Zalizniak-2020-2591-2085	2085	to extort (money from smb.)					0	0
Zalizniak-2020-2591-2086	2086	to express agreement					0	0
Zalizniak-2020-2591-2087	2087	to explain	EXPLAIN	1626			0	0
Zalizniak-2020-2591-2088	2088	to experience failure					0	0
Zalizniak-2020-2591-2089	2089	to exist					0	0
Zalizniak-2020-2591-2090	2090	to exhaust					0	0
Zalizniak-2020-2591-2091	2091	to evoke (a feeling)					0	0
Zalizniak-2020-2591-2092	2092	to evaporate, exhale					0	0
Zalizniak-2020-2591-2093	2093	to establish, found					0	0
Zalizniak-2020-2591-2094	2094	to drive (the car)	DRIVE	741			0	0
Zalizniak-2020-2591-2095	2095	to draw (an official paper)					0	0
Zalizniak-2020-2591-2096	2096	to distract					0	0
Zalizniak-2020-2591-2097	2097	to distort					0	0
Zalizniak-2020-2591-2098	2098	to distill, retort					0	0
Zalizniak-2020-2591-2099	2099	to discharge, dismiss					0	0
Zalizniak-2020-2591-2100	2100	to disapprove					0	0
Zalizniak-2020-2591-2101	2101	to develop					0	0
Zalizniak-2020-2591-2102	2102	to derive profit					0	0
Zalizniak-2020-2591-2103	2103	to deprave					0	0
Zalizniak-2020-2591-2104	2104	to depend	DEPEND	756			0	0
Zalizniak-2020-2591-2105	2105	to deflorate					0	0
Zalizniak-2020-2591-2106	2106	to decrease drastically					0	0
Zalizniak-2020-2591-2107	2107	to corrode					0	0
Zalizniak-2020-2591-2108	2108	to consume	CONSUME (DRINK OR EAT)	2787			0	0
Zalizniak-2020-2591-2109	2109	to confuse (with)					0	0
Zalizniak-2020-2591-2110	2110	to confess					0	0
Zalizniak-2020-2591-2111	2111	to conceive, to become pregnant	CONCEIVE	1087			0	0
Zalizniak-2020-2591-2112	2112	to compete (with smn.)					0	0
Zalizniak-2020-2591-2113	2113	to communicate, be on friendly terms					0	0
Zalizniak-2020-2591-2114	2114	to coincide					0	0
Zalizniak-2020-2591-2115	2115	to coagulate, curdle	CONGEAL (BLOOD)	2395			0	0
Zalizniak-2020-2591-2116	2116	to celebrate					0	0
Zalizniak-2020-2591-2117	2117	to carry out					0	0
Zalizniak-2020-2591-2118	2118	to butt, to hit with the horns					0	0
Zalizniak-2020-2591-2119	2119	to bring up	RAISE (BRING UP)	2134			0	0
Zalizniak-2020-2591-2120	2120	to bring to order					0	0
Zalizniak-2020-2591-2121	2121	to bring into discussion					0	0
Zalizniak-2020-2591-2122	2122	to bribe	BRIBE (SOMEBODY)	1164			0	0
Zalizniak-2020-2591-2123	2123	to bother, pester	BOTHER (HARASS)	2869			0	0
Zalizniak-2020-2591-2124	2124	to boast	BOAST	101			0	0
Zalizniak-2020-2591-2125	2125	to bless	BLESS	391			0	0
Zalizniak-2020-2591-2126	2126	to beseem					0	0
Zalizniak-2020-2591-2127	2127	to behave					0	0
Zalizniak-2020-2591-2128	2128	to become decrepit					0	0
Zalizniak-2020-2591-2129	2129	to be, to take place					0	0
Zalizniak-2020-2591-2130	2130	to be unfaithful (to one's husband or wife)					0	0
Zalizniak-2020-2591-2131	2131	to be suspended					0	0
Zalizniak-2020-2591-2132	2132	to be sure					0	0
Zalizniak-2020-2591-2133	2133	to be sleepy	SLEEPY	3620			0	0
Zalizniak-2020-2591-2134	2134	to be satisfied (sexually)					0	0
Zalizniak-2020-2591-2135	2135	to be resurrected					0	0
Zalizniak-2020-2591-2136	2136	to be responsible for					0	0
Zalizniak-2020-2591-2137	2137	to be reluctant					0	0
Zalizniak-2020-2591-2138	2138	to be related to					0	0
Zalizniak-2020-2591-2139	2139	to be late	BE LATE	425			0	0
Zalizniak-2020-2591-2140	2140	to be indulgent					0	0
Zalizniak-2020-2591-2141	2141	to be imprisoned					0	0
Zalizniak-2020-2591-2142	2142	to be greedy					0	0
Zalizniak-2020-2591-2143	2143	to be fed up with					0	0
Zalizniak-2020-2591-2144	2144	to be disposed towards					0	0
Zalizniak-2020-2591-2145	2145	to be defeated	BE DEFEATED	3535			0	0
Zalizniak-2020-2591-2146	2146	to be adherent					0	0
Zalizniak-2020-2591-2147	2147	to baptize					0	0
Zalizniak-2020-2591-2148	2148	to bake	BAKE	183			0	0
Zalizniak-2020-2591-2149	2149	to avoid	AVOID	3639			0	0
Zalizniak-2020-2591-2150	2150	to appear, emerge	EMERGE (APPEAR)	1076			0	0
Zalizniak-2020-2591-2151	2151	to analyse					0	0
Zalizniak-2020-2591-2152	2152	to address (someone), to speak (to someone)					0	0
Zalizniak-2020-2591-2153	2153	to act as intermediary					0	0
Zalizniak-2020-2591-2154	2154	to acquire					0	0
Zalizniak-2020-2591-2155	2155	to accuse, blame					0	0
Zalizniak-2020-2591-2156	2156	to abate (about wind)					0	0
Zalizniak-2020-2591-2157	2157	to a great extent					0	0
Zalizniak-2020-2591-2158	2158	timbre					0	0
Zalizniak-2020-2591-2159	2159	thumb	THUMB	1781			0	0
Zalizniak-2020-2591-2160	2160	then	THEN	2921			0	0
Zalizniak-2020-2591-2161	2161	territorial entity					0	0
Zalizniak-2020-2591-2162	2162	tender (adj.)					0	0
Zalizniak-2020-2591-2163	2163	tank (armour)	TANK	3102			0	0
Zalizniak-2020-2591-2164	2164	tall person					0	0
Zalizniak-2020-2591-2165	2165	talent					0	0
Zalizniak-2020-2591-2166	2166	talc					0	0
Zalizniak-2020-2591-2167	2167	tadpole					0	0
Zalizniak-2020-2591-2168	2168	table of contents					0	0
Zalizniak-2020-2591-2169	2169	syphilis					0	0
Zalizniak-2020-2591-2170	2170	support (n.)					0	0
Zalizniak-2020-2591-2171	2171	supervision					0	0
Zalizniak-2020-2591-2172	2172	suntanned					0	0
Zalizniak-2020-2591-2173	2173	sundew (Drosera)					0	0
Zalizniak-2020-2591-2174	2174	suitable					0	0
Zalizniak-2020-2591-2175	2175	subordinate (in rank)					0	0
Zalizniak-2020-2591-2176	2176	stuffy, close					0	0
Zalizniak-2020-2591-2177	2177	stubborn person					0	0
Zalizniak-2020-2591-2178	2178	strong man (?)					0	0
Zalizniak-2020-2591-2179	2179	stork (Ciconia)	STORK	3724			0	0
Zalizniak-2020-2591-2180	2180	stirrup					0	0
Zalizniak-2020-2591-2181	2181	sterile					0	0
Zalizniak-2020-2591-2182	2182	stage, phase					0	0
Zalizniak-2020-2591-2183	2183	spy					0	0
Zalizniak-2020-2591-2184	2184	spurge (Euphorbia)					0	0
Zalizniak-2020-2591-2185	2185	spot, pip (on playing cards or dice)					0	0
Zalizniak-2020-2591-2186	2186	spot of reflected light					0	0
Zalizniak-2020-2591-2187	2187	sponge					0	0
Zalizniak-2020-2591-2188	2188	spindle (Euonymus)					0	0
Zalizniak-2020-2591-2189	2189	spades (in cards)					0	0
Zalizniak-2020-2591-2190	2190	something bad					0	0
Zalizniak-2020-2591-2191	2191	soldier (plan, Stratiotes)					0	0
Zalizniak-2020-2591-2192	2192	snot	NASAL MUCUS (SNOT)	208			0	0
Zalizniak-2020-2591-2193	2193	snipe (Gallinago)					0	0
Zalizniak-2020-2591-2194	2194	smut (plant disease)					0	0
Zalizniak-2020-2591-2195	2195	smallpox	SMALLPOX	1054			0	0
Zalizniak-2020-2591-2196	2196	small tortoise-shell (Aglais urticae)					0	0
Zalizniak-2020-2591-2197	2197	small quantity of something					0	0
Zalizniak-2020-2591-2198	2198	small object					0	0
Zalizniak-2020-2591-2199	2199	slave	SLAVE	812			0	0
Zalizniak-2020-2591-2200	2200	slattern					0	0
Zalizniak-2020-2591-2201	2201	shop	SHOP	746			0	0
Zalizniak-2020-2591-2202	2202	sheaf					0	0
Zalizniak-2020-2591-2203	2203	shark	SHARK	1110			0	0
Zalizniak-2020-2591-2204	2204	share; stock					0	0
Zalizniak-2020-2591-2205	2205	shaman hand drum					0	0
Zalizniak-2020-2591-2206	2206	shaman	SHAMAN (FOLK HEALER)	394			0	0
Zalizniak-2020-2591-2207	2207	severe (about pain)					0	0
Zalizniak-2020-2591-2208	2208	sense, perception					0	0
Zalizniak-2020-2591-2209	2209	sense of smell					0	0
Zalizniak-2020-2591-2210	2210	secret (n)					0	0
Zalizniak-2020-2591-2211	2211	secret					0	0
Zalizniak-2020-2591-2212	2212	second (measure of time)					0	0
Zalizniak-2020-2591-2213	2213	scrotum	SCROTUM	2834			0	0
Zalizniak-2020-2591-2214	2214	scoundrel					0	0
Zalizniak-2020-2591-2215	2215	scarf	SCARF OR TURBAN	3066			0	0
Zalizniak-2020-2591-2216	2216	scar	SCAR	497			0	0
Zalizniak-2020-2591-2217	2217	scandal					0	0
Zalizniak-2020-2591-2218	2218	sausage	SAUSAGE	1874			0	0
Zalizniak-2020-2591-2219	2219	saturated (with something)					0	0
Zalizniak-2020-2591-2220	2220	saturated (of colour)					0	0
Zalizniak-2020-2591-2221	2221	sarcastic					0	0
Zalizniak-2020-2591-2222	2222	salient part, ledge					0	0
Zalizniak-2020-2591-2223	2223	saddleback					0	0
Zalizniak-2020-2591-2224	2224	sabrefish (Pelecus cultratus)					0	0
Zalizniak-2020-2591-2225	2225	rule, regulations					0	0
Zalizniak-2020-2591-2226	2226	round object					0	0
Zalizniak-2020-2591-2227	2227	roof	ROOF	769			0	0
Zalizniak-2020-2591-2228	2228	ring finger					0	0
Zalizniak-2020-2591-2229	2229	rheumatic fever					0	0
Zalizniak-2020-2591-2230	2230	result, outcome					0	0
Zalizniak-2020-2591-2231	2231	reflection					0	0
Zalizniak-2020-2591-2232	2232	recent					0	0
Zalizniak-2020-2591-2233	2233	rash, eruption					0	0
Zalizniak-2020-2591-2234	2234	rapids	RAPIDS	1670			0	0
Zalizniak-2020-2591-2235	2235	quinsy					0	0
Zalizniak-2020-2591-2236	2236	queue					0	0
Zalizniak-2020-2591-2237	2237	queen (bee)					0	0
Zalizniak-2020-2591-2238	2238	pungent (odour)					0	0
Zalizniak-2020-2591-2239	2239	puffball					0	0
Zalizniak-2020-2591-2240	2240	protein					0	0
Zalizniak-2020-2591-2241	2241	protection, patronage					0	0
Zalizniak-2020-2591-2242	2242	prose					0	0
Zalizniak-2020-2591-2243	2243	profit, gain (n.)					0	0
Zalizniak-2020-2591-2244	2244	pride					0	0
Zalizniak-2020-2591-2245	2245	pondweed					0	0
Zalizniak-2020-2591-2246	2246	pollen					0	0
Zalizniak-2020-2591-2247	2247	political party					0	0
Zalizniak-2020-2591-2248	2248	polite	POLITE	3300			0	0
Zalizniak-2020-2591-2249	2249	polecat, ferret (Mustela putorius)					0	0
Zalizniak-2020-2591-2250	2250	pointer, head (of a clock)					0	0
Zalizniak-2020-2591-2251	2251	plough					0	0
Zalizniak-2020-2591-2252	2252	plot	PLOT	2024			0	0
Zalizniak-2020-2591-2253	2253	playing cards					0	0
Zalizniak-2020-2591-2254	2254	plateau					0	0
Zalizniak-2020-2591-2255	2255	plantain (Plantago)	PLANTAGO	3221			0	0
Zalizniak-2020-2591-2256	2256	pip (disease of birds)					0	0
Zalizniak-2020-2591-2257	2257	pickaxe					0	0
Zalizniak-2020-2591-2258	2258	physician	PHYSICIAN	597			0	0
Zalizniak-2020-2591-2259	2259	persistent					0	0
Zalizniak-2020-2591-2260	2260	perfume, scent					0	0
Zalizniak-2020-2591-2261	2261	people (pl.)					0	0
Zalizniak-2020-2591-2262	2262	pencil	PENCIL	2578			0	0
Zalizniak-2020-2591-2263	2263	peephole					0	0
Zalizniak-2020-2591-2264	2264	pedestrian crossing					0	0
Zalizniak-2020-2591-2265	2265	peace	PEACE	1338			0	0
Zalizniak-2020-2591-2266	2266	pawn (in chess)					0	0
Zalizniak-2020-2591-2267	2267	passionate	PASSIONATE	1880			0	0
Zalizniak-2020-2591-2268	2268	passion (in game)					0	0
Zalizniak-2020-2591-2269	2269	passageway					0	0
Zalizniak-2020-2591-2270	2270	paralyzed					0	0
Zalizniak-2020-2591-2271	2271	pack of cards					0	0
Zalizniak-2020-2591-2272	2272	pacemaker (running)					0	0
Zalizniak-2020-2591-2273	2273	own (of a relative)					0	0
Zalizniak-2020-2591-2274	2274	ostrich	OSTRICH	3797			0	0
Zalizniak-2020-2591-2275	2275	original					0	0
Zalizniak-2020-2591-2276	2276	origin (n.)					0	0
Zalizniak-2020-2591-2277	2277	opinion					0	0
Zalizniak-2020-2591-2278	2278	one time, once					0	0
Zalizniak-2020-2591-2279	2279	one piece (at counting)					0	0
Zalizniak-2020-2591-2280	2280	on the outside					0	0
Zalizniak-2020-2591-2281	2281	oil particle					0	0
Zalizniak-2020-2591-2282	2282	of high rank	HIGH-RANKING	2202			0	0
Zalizniak-2020-2591-2283	2283	obstinate	OBSTINATE	1842			0	0
Zalizniak-2020-2591-2284	2284	observer					0	0
Zalizniak-2020-2591-2285	2285	not strong (of liquid or smell)	LIGHT (SMELL OR TASTE)	2201			0	0
Zalizniak-2020-2591-2286	2286	nettle-rash					0	0
Zalizniak-2020-2591-2287	2287	neck (of bottle etc.)					0	0
Zalizniak-2020-2591-2288	2288	nail-head					0	0
Zalizniak-2020-2591-2289	2289	nail (metal spike)	NAIL (TOOL)	502			0	0
Zalizniak-2020-2591-2290	2290	musk-deer (Moschus moschiferus)					0	0
Zalizniak-2020-2591-2291	2291	murine rodent					0	0
Zalizniak-2020-2591-2292	2292	mountain pass					0	0
Zalizniak-2020-2591-2293	2293	moth	MOTH	2828			0	0
Zalizniak-2020-2591-2294	2294	month	MONTH	1370			0	0
Zalizniak-2020-2591-2295	2295	monster					0	0
Zalizniak-2020-2591-2296	2296	monastery					0	0
Zalizniak-2020-2591-2297	2297	mole cricket (Gryllotalpa)					0	0
Zalizniak-2020-2591-2298	2298	moderate					0	0
Zalizniak-2020-2591-2299	2299	mist, fog	FOG	249			0	0
Zalizniak-2020-2591-2300	2300	mirror carp					0	0
Zalizniak-2020-2591-2301	2301	minute					0	0
Zalizniak-2020-2591-2302	2302	minnow					0	0
Zalizniak-2020-2591-2303	2303	milt (of fish)					0	0
Zalizniak-2020-2591-2304	2304	millstone					0	0
Zalizniak-2020-2591-2305	2305	millerbird (Acrocephalus etc.)					0	0
Zalizniak-2020-2591-2306	2306	milk-tooth, deciduous tooth					0	0
Zalizniak-2020-2591-2307	2307	meteor shower					0	0
Zalizniak-2020-2591-2308	2308	metalworker					0	0
Zalizniak-2020-2591-2309	2309	mesentery					0	0
Zalizniak-2020-2591-2310	2310	mercury					0	0
Zalizniak-2020-2591-2311	2311	menstruation	MENSTRUATION	766			0	0
Zalizniak-2020-2591-2312	2312	meaning, sense	MEANING	2950			0	0
Zalizniak-2020-2591-2313	2313	meal (process)	MEAL	1526			0	0
Zalizniak-2020-2591-2314	2314	may, to be allowed					0	0
Zalizniak-2020-2591-2315	2315	martyr					0	0
Zalizniak-2020-2591-2316	2316	married					0	0
Zalizniak-2020-2591-2317	2317	manner, way	MANNER	488			0	0
Zalizniak-2020-2591-2318	2318	main	MAIN	1078			0	0
Zalizniak-2020-2591-2319	2319	macereed (Typha)					0	0
Zalizniak-2020-2591-2320	2320	lumpen					0	0
Zalizniak-2020-2591-2321	2321	low (of voice)	LOW VOICE	536			0	0
Zalizniak-2020-2591-2322	2322	lover					0	0
Zalizniak-2020-2591-2323	2323	lovely	LOVELY	2233			0	0
Zalizniak-2020-2591-2324	2324	loop					0	0
Zalizniak-2020-2591-2325	2325	long-fibred flax (Linum usitatissimum)					0	0
Zalizniak-2020-2591-2326	2326	lizard	LIZARD	632			0	0
Zalizniak-2020-2591-2327	2327	little baby	BABY	1289			0	0
Zalizniak-2020-2591-2328	2328	liquid					0	0
Zalizniak-2020-2591-2329	2329	linen (underwear, bed-clothes)					0	0
Zalizniak-2020-2591-2330	2330	limit					0	0
Zalizniak-2020-2591-2331	2331	leper					0	0
Zalizniak-2020-2591-2332	2332	lenient					0	0
Zalizniak-2020-2591-2333	2333	larva	LARVA	2640			0	0
Zalizniak-2020-2591-2334	2334	large quantity					0	0
Zalizniak-2020-2591-2335	2335	lamprey (Petromyzontidae)					0	0
Zalizniak-2020-2591-2336	2336	lady's slipper (Cypripedium)					0	0
Zalizniak-2020-2591-2337	2337	knight (chess)					0	0
Zalizniak-2020-2591-2338	2338	kinship					0	0
Zalizniak-2020-2591-2339	2339	king (a playing card)					0	0
Zalizniak-2020-2591-2340	2340	keen (of senses)	KEEN OR SUBTLE	2232			0	0
Zalizniak-2020-2591-2341	2341	journal, magazine					0	0
Zalizniak-2020-2591-2342	2342	joke	JOKE	3425			0	0
Zalizniak-2020-2591-2343	2343	joiner; cabinetmaker					0	0
Zalizniak-2020-2591-2344	2344	jackdaw (Corvus monedula)					0	0
Zalizniak-2020-2591-2345	2345	iron (for pressing clothes)					0	0
Zalizniak-2020-2591-2346	2346	intrigue					0	0
Zalizniak-2020-2591-2347	2347	interest (finance)					0	0
Zalizniak-2020-2591-2348	2348	intensive					0	0
Zalizniak-2020-2591-2349	2349	insulting					0	0
Zalizniak-2020-2591-2350	2350	instant, moment					0	0
Zalizniak-2020-2591-2351	2351	informer					0	0
Zalizniak-2020-2591-2352	2352	influential, person of consequence					0	0
Zalizniak-2020-2591-2353	2353	influential person					0	0
Zalizniak-2020-2591-2354	2354	inflammation					0	0
Zalizniak-2020-2591-2355	2355	inexperienced					0	0
Zalizniak-2020-2591-2356	2356	industrious, diligent person					0	0
Zalizniak-2020-2591-2357	2357	indifferent					0	0
Zalizniak-2020-2591-2358	2358	incomprehensible					0	0
Zalizniak-2020-2591-2359	2359	inclination to smth	INCLINATION	918			0	0
Zalizniak-2020-2591-2360	2360	impudence					0	0
Zalizniak-2020-2591-2361	2361	impolite					0	0
Zalizniak-2020-2591-2362	2362	implement for ramming					0	0
Zalizniak-2020-2591-2363	2363	illegal					0	0
Zalizniak-2020-2591-2364	2364	ignorant	BE IGNORANT	2651			0	0
Zalizniak-2020-2591-2365	2365	if	IF	1459			0	0
Zalizniak-2020-2591-2366	2366	idle	IDLE	2756			0	0
Zalizniak-2020-2591-2367	2367	hypocrite, dissembler					0	0
Zalizniak-2020-2591-2368	2368	humpbacked					0	0
Zalizniak-2020-2591-2369	2369	hostile					0	0
Zalizniak-2020-2591-2370	2370	hose					0	0
Zalizniak-2020-2591-2371	2371	horsetail	HORSETAIL	2196			0	0
Zalizniak-2020-2591-2372	2372	horse-fly (Tabanidae)	HORSEFLY	3262			0	0
Zalizniak-2020-2591-2373	2373	hooligan					0	0
Zalizniak-2020-2591-2374	2374	honour					0	0
Zalizniak-2020-2591-2375	2375	hoarse					0	0
Zalizniak-2020-2591-2376	2376	high-pitched (of sound)					0	0
Zalizniak-2020-2591-2377	2377	herald					0	0
Zalizniak-2020-2591-2378	2378	hepatitis					0	0
Zalizniak-2020-2591-2379	2379	heel (of a shoe)					0	0
Zalizniak-2020-2591-2380	2380	hearing	HEARING (AURAL SENSE)	2518			0	0
Zalizniak-2020-2591-2381	2381	headstream					0	0
Zalizniak-2020-2591-2382	2382	headlight (of a car)					0	0
Zalizniak-2020-2591-2383	2383	hawkweed (Hieracium)					0	0
Zalizniak-2020-2591-2384	2384	having no milk					0	0
Zalizniak-2020-2591-2385	2385	happiness, luck	GOOD LUCK	720			0	0
Zalizniak-2020-2591-2386	2386	gulf	GULF	608			0	0
Zalizniak-2020-2591-2387	2387	guilty					0	0
Zalizniak-2020-2591-2388	2388	guileful, crafty person					0	0
Zalizniak-2020-2591-2389	2389	group of men					0	0
Zalizniak-2020-2591-2390	2390	grimace					0	0
Zalizniak-2020-2591-2391	2391	great bilberry (Vaccinium uliginosum)					0	0
Zalizniak-2020-2591-2392	2392	great					0	0
Zalizniak-2020-2591-2393	2393	gratuity					0	0
Zalizniak-2020-2591-2394	2394	grasshopper (Tettigonioidea)	GRASSHOPPER	607			0	0
Zalizniak-2020-2591-2395	2395	good weather					0	0
Zalizniak-2020-2591-2396	2396	goldfinch (Carduelis)					0	0
Zalizniak-2020-2591-2397	2397	goldcrest					0	0
Zalizniak-2020-2591-2398	2398	glutton	GLUTTON	533			0	0
Zalizniak-2020-2591-2399	2399	glaucoma					0	0
Zalizniak-2020-2591-2400	2400	giraffe	GIRAFFE	3089			0	0
Zalizniak-2020-2591-2401	2401	giant					0	0
Zalizniak-2020-2591-2402	2402	geometrid					0	0
Zalizniak-2020-2591-2403	2403	generation					0	0
Zalizniak-2020-2591-2404	2404	gay					0	0
Zalizniak-2020-2591-2405	2405	garlic-scented agaric (Marasmius scorodonius)					0	0
Zalizniak-2020-2591-2406	2406	furious					0	0
Zalizniak-2020-2591-2407	2407	full stop					0	0
Zalizniak-2020-2591-2408	2408	fruit pulp					0	0
Zalizniak-2020-2591-2409	2409	front (during the war)					0	0
Zalizniak-2020-2591-2410	2410	frivolous					0	0
Zalizniak-2020-2591-2411	2411	friendly, amicable					0	0
Zalizniak-2020-2591-2412	2412	fried eggs					0	0
Zalizniak-2020-2591-2413	2413	freckle	FRECKLE	530			0	0
Zalizniak-2020-2591-2414	2414	frank					0	0
Zalizniak-2020-2591-2415	2415	foxglove (Digitalis L.)					0	0
Zalizniak-2020-2591-2416	2416	founder					0	0
Zalizniak-2020-2591-2417	2417	fortress	FORTRESS	1938			0	0
Zalizniak-2020-2591-2418	2418	forget-me-not (flower)					0	0
Zalizniak-2020-2591-2419	2419	foreign	FOREIGN	109			0	0
Zalizniak-2020-2591-2420	2420	floor (vs. ceiling)	FLOOR	1632			0	0
Zalizniak-2020-2591-2421	2421	flank (military)	FLANK	529			0	0
Zalizniak-2020-2591-2422	2422	five-finger (Potentilla)					0	0
Zalizniak-2020-2591-2423	2423	first	FIRST	728			0	0
Zalizniak-2020-2591-2424	2424	firefly	FIREFLY	206			0	0
Zalizniak-2020-2591-2425	2425	fire-arms					0	0
Zalizniak-2020-2591-2426	2426	figuratively					0	0
Zalizniak-2020-2591-2427	2427	fibula (anat.)					0	0
Zalizniak-2020-2591-2428	2428	fever	FEVER	1534			0	0
Zalizniak-2020-2591-2429	2429	fertile (soil)					0	0
Zalizniak-2020-2591-2430	2430	fatless					0	0
Zalizniak-2020-2591-2431	2431	fantastic monster					0	0
Zalizniak-2020-2591-2432	2432	false, wrong					0	0
Zalizniak-2020-2591-2433	2433	FALSE	FALSE	3069			0	0
Zalizniak-2020-2591-2434	2434	eyebright (Euphrasia officinalis)					0	0
Zalizniak-2020-2591-2435	2435	eye of typhoon					0	0
Zalizniak-2020-2591-2436	2436	extortioner					0	0
Zalizniak-2020-2591-2437	2437	evil eye					0	0
Zalizniak-2020-2591-2438	2438	european kingfisher (Alcedo atthis)					0	0
Zalizniak-2020-2591-2439	2439	ethnic group					0	0
Zalizniak-2020-2591-2440	2440	essence					0	0
Zalizniak-2020-2591-2441	2441	ernest, grave					0	0
Zalizniak-2020-2591-2442	2442	epidemic					0	0
Zalizniak-2020-2591-2443	2443	environment					0	0
Zalizniak-2020-2591-2444	2444	entire	WHOLE	2277			0	0
Zalizniak-2020-2591-2445	2445	enough	ENOUGH	1881			0	0
Zalizniak-2020-2591-2446	2446	ending (in grammar)					0	0
Zalizniak-2020-2591-2447	2447	emotionless					0	0
Zalizniak-2020-2591-2448	2448	eminent man					0	0
Zalizniak-2020-2591-2449	2449	electric lamp					0	0
Zalizniak-2020-2591-2450	2450	effeminate					0	0
Zalizniak-2020-2591-2451	2451	eclipse	ECLIPSE	2285			0	0
Zalizniak-2020-2591-2452	2452	drunkard					0	0
Zalizniak-2020-2591-2453	2453	draught animal					0	0
Zalizniak-2020-2591-2454	2454	dough	DOUGH	273			0	0
Zalizniak-2020-2591-2455	2455	domestic (animal)					0	0
Zalizniak-2020-2591-2456	2456	document (n.)					0	0
Zalizniak-2020-2591-2457	2457	disgusting	DISGUSTING	2507			0	0
Zalizniak-2020-2591-2458	2458	disgrace					0	0
Zalizniak-2020-2591-2459	2459	diamonds (in cards)					0	0
Zalizniak-2020-2591-2460	2460	detailed, thorough					0	0
Zalizniak-2020-2591-2461	2461	destined to produce					0	0
Zalizniak-2020-2591-2462	2462	deprived of, lacking					0	0
Zalizniak-2020-2591-2463	2463	delicate, subtle (person, question etc.)					0	0
Zalizniak-2020-2591-2464	2464	death	DEATH	910			0	0
Zalizniak-2020-2591-2465	2465	daughter-in-law	DAUGHTER-IN-LAW	1057			0	0
Zalizniak-2020-2591-2466	2466	danger	DANGER	1810			0	0
Zalizniak-2020-2591-2467	2467	dandelion (Taraxacum)	DANDELION	1800			0	0
Zalizniak-2020-2591-2468	2468	cultivated					0	0
Zalizniak-2020-2591-2469	2469	crucian					0	0
Zalizniak-2020-2591-2470	2470	crowd (of people)	CROWD	2023			0	0
Zalizniak-2020-2591-2471	2471	crossbill (Loxia)					0	0
Zalizniak-2020-2591-2472	2472	creditor					0	0
Zalizniak-2020-2591-2473	2473	cranberry (Oxycoccus)					0	0
