ID	NUMBER	ENGLISH	CONCEPTICON_ID	CONCEPTICON_GLOSS	WORDPAIR_GLOSS	WORDPAIR	POS	SIMILARITY_SCORE_ARABIC	SIMILARITY_SCORE_CHINESE	SIMILARITY_SCORE_WELSH	SIMILARITY_SCORE_ENGLISH	SIMILARITY_SCORE_ESTONIAN	SIMILARITY_SCORE_FINNISH	SIMILARITY_SCORE_FRENCH	SIMILARITY_SCORE_HEBREW	SIMILARITY_SCORE_POLISH	SIMILARITY_SCORE_RUSSIAN	SIMILARITY_SCORE_SPANISH	SIMILARITY_SCORE_KISWAHILI	SIMILARITY_SCORE_YUE_CHINESE	SIMILARITY_SCORE_MEAN	ARABIC	CHINESE	WELSH	ESTONIAN	FINNISH	FRENCH	HEBREW	POLISH	RUSSIAN	SPANISH	KISWAHILI	YUE_CHINESE
Vulic-2020-3776-3409	3409	gain			reap; gain	word2-3409	verbs	5.1	2.545454545	0.3	2.384615385	0.6	0.6	3.4	2.3	1.6	2.4	0.8	0.9	1.272727273	1.591899767	يربح	获得	ennill	saavutama	hyötyä	gagner	להרוויח	zyskać	получать	ganancia	kuvuna	獲得
Vulic-2020-3776-3410	3410	want			desire; want	word2-3410	verbs	5.2	4.181818182	4.6	5.615384615	4.6	4.8	5.7	4.1	5.3	5.6	4.6	4.1	3.545454545	4.728554779	يريد	想要	eisiau	soovima	haluta	vouloir	לרצות	chcieć	хотеть	querer	kua  hamu	想要
Vulic-2020-3776-3411	3411	bother			offend; bother	word2-3411	verbs	3	1.909090909	0.4	1.846153846	0.8	1.1	2.7	1.8	2	0.5	1.5	0.1	0	1.221270396	يزعج	打扰	trafferthu	tüütama	vaivata	déranger	להטריד	naprzykrzać się	беспокоить	molestia	kukosea	打稿
Vulic-2020-3776-3412	3412	think			contemplate; think	word2-3412	verbs	2.8	3.636363636	4.2	4.692307692	4.1	5.6	1.9	4.9	2.7	4.8	2.5	5.5	3.363636364	3.991025641	يفكّر	想	meddwl	mõtlema	ajatella	penser	לחשוב	myśleć	думать	pensar	kuwaza	想
Vulic-2020-3776-3413	3413	recommend			accept; recommend	word2-3413	verbs	0.7	0.272727273	0.4	0	0.5	1.2	1	1.1	0.4	0.5	0.8	0.5	0	0.556060606	يوصي	推荐	argymell	soovitama	suositella	recommander	להמליץ	polecać	рекомендовать	recomendar	kupendekeza	推介
Vulic-2020-3776-3414	3414	buy			pay; buy	word2-3414	verbs	3	2.818181818	2.7	1.307692308	2.4	2.8	4.2	2.5	2.3	1.1	1	2.5	3.363636364	2.415792541	يشتري	购买	prynu	ostma	ostaa	acheter	לקנות	kupować	купить	comprar	kulipa	購買
Vulic-2020-3776-3415	3415	combine			blend; combine	word2-3415	verbs	5.1	1.636363636	3.4	4.307692308	2.2	3	5.1	4.3	4.6	3.7	4.3	2.2	3.727272727	3.539277389	يدمج	联合	cyfuno	kombineerima	yhdistää	combiner	לצרף	łączyć	комбинировать	combinar	kuchanganya	聯合
Vulic-2020-3776-3416	3416	receive			send; receive	word2-3416	verbs	1.6	0.636363636	0.1	0.076923077	0.6	0.4	2.2	0.9	0.5	0.1	0.6	0.3	0.090909091	0.542016317	يستقبل	收到	derbyn	saama	vastaanottaa	recevoir	לקבל	otrzymywać	получать	recibir	kupokea	接收
Vulic-2020-3776-3417	3417	imagine			create; imagine	word2-3417	verbs	2.1	0.727272727	0.8	1.384615385	1.7	1	4.2	1.6	2.4	0.5	1.3	0	0.181818182	1.316142191	يتخيّل	想像	dychmygu	ette kujutama	kuvitella	imaginer	לדמיין	wyobrażać sobie	представлять	imaginar	kuwazia	想像
Vulic-2020-3776-3418	3418	succeed			achieve; succeed	word2-3418	verbs	4	2	4.6	3.307692308	4	3.6	4.4	2.1	3.4	2.8	4.7	2.8	1.181818182	3.240792541	ينجح	成功	llwyddo	edu saavutama	onnistua	réussir	להצליח	powieść się	преуспевать	tener éxito	kufanikiwa	成功
Vulic-2020-3776-3419	3419	rationalize			think; rationalize	word2-3419	verbs	1.3	0.363636364	2.6	3	2.2	2.5	3.9	1.4	0.2	1.6	4.1	5.8	0	2.30530303	يعلّل	合理的解释	rhesymoli	ratsionaliseerima	järkeistää	rationaliser	להצדיק	usprawiedliwiać	обосновывать	racionalizar	kufikiria	合理的解釋
Vulic-2020-3776-3420	3420	give			keep; give	word2-3420	verbs	0.7	0.181818182	0.1	0	0.5	0.4	1.9	0.6	0.2	0.2	0.7	0.2	0.181818182	0.43030303	يعطي	给	rhoi	andma	antaa	donner	לתת	dać	давать	dar	kupa	給
Vulic-2020-3776-3421	3421	hear			speak; hear	word2-3421	verbs	1.6	0.454545455	0.7	0.076923077	0.7	0.6	1.9	1	0.8	0.3	0.7	0.4	0.181818182	0.651107226	يسمع	听见	clywed	kuulma	kuulla	entendre	להקשיב	słyszeć	слышать	oír	kusikia	聽見
Vulic-2020-3776-3422	3422	disprove			allow; disprove	word2-3422	verbs	0.7	0	0	0	0	0.5	0.5	0.2	0	0.1	0.5	0	0	0.15	يدحض	反驳	gwrthbrofi	ümber lükkama	kumota	réfuter	להפריך	obalać	опровергать	refutar	kuruhusu	反駁
Vulic-2020-3776-3423	3423	please			satisfy; please	word2-3423	verbs	3.3	4.454545455	3.4	3.307692308	3.1	2.6	4.8	3.1	4.9	2.5	5	1.4	5.181818182	3.645337995	يسعد	使满意	plesio	heameelt tegema	miellyttää	faire plaisir	לרצות	zadowalać	угождать	complacer	kujipendekeza	使滿意
Vulic-2020-3776-3424	3424	allow			go; allow	word2-3424	verbs	0.5	0	0	0.076923077	0.5	0.5	0.4	0.1	0.2	0.2	0.4	0	0	0.198076923	يسمح	允许	caniatáu	lubama	sallia	permettre	לאפשר	zezwalać	позволять	permitir	kuruhusu	允許
Vulic-2020-3776-3425	3425	sip			drink; sip	word2-3425	verbs	4	1.727272727	2.1	2.538461538	4.7	3.9	4.9	4.9	3.6	2.1	3.1	4.2	0.909090909	3.222902098	يرشف	啜	llyncu	rüüpama	siemailla	siroter	ללגום	sączyć	хлебать	sorber	kunywa	啜
Vulic-2020-3776-3426	3426	stop			control; stop	word2-3426	verbs	0.4	0.272727273	0.3	0.538461538	0.7	0.3	2.6	0.6	0.5	0.5	1	0.9	0.545454545	0.72972028	يتوقّف	停止	stopio	peatuma	pysähtyä	arrêter	לעצור	zatrzymywać	останавливать	detener	kudhibiti	停止
Vulic-2020-3776-3427	3427	originate			begin; originate	word2-3427	verbs	3	3.909090909	3.7	4.307692308	1.7	0.5	0.7	1.7	3.4	0.6	4	0.7	3.181818182	2.366550117	ينشئ	起源	tarddu	pärinema	olla peräisin	provenir	להיווצר	zapoczątkować	происходить	originar	kutokana	起源
Vulic-2020-3776-3428	3428	try			succeed; try	word2-3428	verbs	2.1	0.272727273	0.9	0.769230769	1.4	0.9	2.3	1.7	0.1	0.3	0.5	0.9	0.181818182	0.851981352	يحاول	尝试	ceisio	proovima	yrittää	essayer	לנסות	próbować	пытаться	tratar	kujaribu	嘗試
Vulic-2020-3776-3429	3429	disagree			fight; disagree	word2-3429	verbs	1.7	0	0.9	1.769230769	1.8	1.1	3.6	1.5	2	0.5	1	0.2	0	1.197435897	يتعارض	不同意	anghytuno	mitte nõustuma	olla eri mieltä	être en désaccord	לחלוק	nie zgadzać się	противоречить	discrepar	kupigana	不同意
Vulic-2020-3776-3430	3430	owe			enter; owe	word2-3430	verbs	0.2	0	0.2	0	0.1	0	0.3	0	0	0	0	0	0	0.05	يدين	欠	bod yn ddyledus	võlgnema	olla velkaa	devoir	לחוב	być dłużnym	задолжать	deber	kudaiwa	欠
Vulic-2020-3776-3431	3431	marry			join; marry	word2-3431	verbs	1.4	0.272727273	2.6	2.923076923	1.9	1.1	3.7	0.5	2.1	0.6	2.4	0.2	0	1.52465035	يتزوّج	结婚	priodi	abielluma	naida	marier	להתחתן	poślubić	жениться	casarse	kuoa	結婚
Vulic-2020-3776-3432	3432	restrict			reduce; restrict	word2-3432	verbs	1.2	2.454545455	3.4	2.076923077	3.7	3.5	5.1	1.7	4.4	2.5	2.2	0	0.727272727	2.646561772	يقيّد	限制	cyfyngu	piirama	rajoittaa	restreindre	להגביל	ograniczać	ограничивать	restringir	kupunguza	限制
Vulic-2020-3776-3433	3433	build			create; build	word2-3433	verbs	2.8	4.636363636	1.9	3.692307692	3.5	3.5	5	4.1	4.3	3.3	4	4.2	3.818181818	3.828904429	يبني	建立	adeiladu	ehitama	rakentaa	construire	לבנות	budować	строить	construir	kuunda	建立
Vulic-2020-3776-3434	3434	succeed			win; succeed	word2-3434	verbs	4.4	3.727272727	4.1	3.076923077	4.2	3.3	4.6	2.2	2.6	1.7	3.1	5	4.181818182	3.482167832	ينجح	成功	llwyddo	edu saavutama	onnistua	réussir	להצליח	powieść się	преуспевать	tener éxito	kufanikiwa	成功
Vulic-2020-3776-3435	3435	begin			start; begin	word2-3435	verbs	4.2	4.363636364	5.8	5.076923077	4.2	5.6	5.9	5.4	4.6	1.8	5.9	2	3.636363636	4.523076923	يبدأ	开始	cychwyn	algama	aloittaa	commencer	החל	zaczynać	начать	empezar	kufungua	開始
Vulic-2020-3776-3436	3436	celebrate			surprise; celebrate	word2-3436	verbs	1.6	0.454545455	0	0.384615385	0.7	0	1	1.3	0.4	0.2	1	0	0.090909091	0.460839161	يحتفل	庆祝	dathlu	tähistama	juhlia	fêter	לחגוג	celebrować	праздновать	celebrar	kushangaza	慶祝
Vulic-2020-3776-3437	3437	learn			absorb; learn	word2-3437	verbs	0.6	2.909090909	0.7	1.846153846	0.9	2.1	2.6	1.8	0.9	0.3	1.6	0	3.090909091	1.562179487	يتعلّم	学习	dysgu	õppima	oppia	apprendre	ללמוד	uczyć się	учиться	aprender	kujifunza	學習
Vulic-2020-3776-3438	3438	elect			appoint; elect	word2-3438	verbs	4	0.636363636	3.2	3.538461538	2.2	3.2	5.5	1.7	1.1	0.8	3.2	5.4	0.090909091	2.547144522	ينتخب	选举	ethol	valima	valita	élire	לבחור	obierać	избирать	elegir	kuchagua	選舉
Vulic-2020-3776-3439	3439	flow	2003	FLOW	drift; flow	word2-3439	verbs	2	2	3.1	1.692307692	1.7	3.2	2.4	3.1	3.2	1	0.5	0.2	1.454545455	1.962237762	يدفّق	流	llifo	voolama	virrata	couler	לזרום	płynąć	течь	fluir	kuteleza	流
Vulic-2020-3776-3440	3440	steal			take; steal	word2-3440	verbs	2.9	1	2.4	2.076923077	2	1.9	3.3	2.3	1.2	0.5	1	1.1	0.454545455	1.602622378	يسرق	偷	dwyn	varastama	varastaa	voler	לגנוב	kraść	красть	robar	kuiba	偷
Vulic-2020-3776-3441	3441	happen	248	HAPPEN	occur; happen	word2-3441	verbs	2.9	2.454545455	0.4	5.538461538	1.4	0.8	5.8	5	4	2.7	4.8	5.1	2.545454545	3.378205128	يحدث	发生	damweinio	juhtuma	tapahtua	arriver	לקרות	zdarzyć się	происходить	suceder	kutukia	發生
Vulic-2020-3776-3442	3442	restore			replace; restore	word2-3442	verbs	1	0	0.1	2.769230769	0.6	1.1	2.9	2.7	1.3	1.3	2.4	0.2	0.818181818	1.348951049	يستعيد	恢复	adfer	taastama	palauttaa	restaurer	להחזיר	przywrócić	восстанавливать	restaurar	kurudisha	恢復
Vulic-2020-3776-3443	3443	disappear			vanish; disappear	word2-3443	verbs	5.3	3.545454545	5.3	5.230769231	5.1	5.3	5.5	4.7	4.5	5.2	5.3	5.5	4.636363636	4.984382284	يختفي	消逝	mynd o'r golwg	kaduma	hävitä	disparaître	להיכחד	zniknąć	исчезать	desaparecer	kupotea	消逝
Vulic-2020-3776-3444	3444	fry			bake; fry	word2-3444	verbs	2.7	1	1.3	1.307692308	3.3	3	4.4	2.1	2.7	1.4	1.4	1.7	2.454545455	2.171853147	يقلي	炒	ffrio	praadima	paistaa	frire	לטגן	smażyć	жарить	freír	kuoka	炒
Vulic-2020-3776-3445	3445	release			catch; release	word2-3445	verbs	1.3	0.272727273	1.1	0.076923077	0.8	0.4	0.4	1	0	0.1	0.4	0	0.454545455	0.417016317	يطلق	放走	rhyddhau	vabastama	vapauttaa	terminer	לשחרר	uwalniać	выпускать	lanzar	kudaka	放走
Vulic-2020-3776-3446	3446	write	1672	WRITE	scribble; write	word2-3446	verbs	2.6	3.363636364	3.1	2.307692308	2.5	3.3	4.8	2.9	2.7	2.1	1.4	2.4	3.636363636	2.875641026	يكتب	写	ysgrifennu	kirjutama	kirjoittaa	écrire	לכתוב	pisać	записывать	escribir	kuandika	寫
Vulic-2020-3776-3447	3447	sell			borrow; sell	word2-3447	verbs	1.5	0.545454545	0.3	0.076923077	0.6	0.3	1.2	1.4	0	0.1	0.4	0	0.090909091	0.417773893	يبيع	卖	gwerthu	müüma	myydä	vendre	למכור	sprzedawać	продавать	vender	kuuza	賣
Vulic-2020-3776-3448	3448	analyze			compare; analyze	word2-3448	verbs	2.6	2.727272727	2.1	2.538461538	3.3	2.1	3.5	2	4.2	3.2	2.7	0.3	3.363636364	2.669114219	يحلّل	分析	dadansoddi	analüüsima	analysoida	analyser	לנתח	analizować	анализировать	analizar	kuchanganua	分析
Vulic-2020-3776-3449	3449	overwhelm			smother; overwhelm	word2-3449	verbs	0.2	0.090909091	2.8	3.615384615	2.1	2.2	2.7	0.5	1.1	0.7	1.6	0	0.454545455	1.488403263	يغلب	制服	gorlethu	üle kuhjama	musertaa	submerger	להכריע	przytłaczać	сокрушать	abrumar	kutakata	制服
Vulic-2020-3776-3450	3450	leave			arrive; leave	word2-3450	verbs	0.1	0.272727273	0.1	0.076923077	0.8	0.3	0.4	0.9	0	0	0.4	0.1	0	0.279137529	يترك	离开	gadael	lahkuma	jättää	laisser	לעזוב	odchodzić	покидать	salir	kuondoka	離開
Vulic-2020-3776-3451	3451	protect			keep; protect	word2-3451	verbs	2.4	0.272727273	1.2	1	3.2	0.7	4.4	4.6	1.7	1.9	1.8	0.2	0.545454545	1.793181818	يحمي	保护	amddiffyn	kaitsma	suojella	protéger	להגן	chronić	защищать	proteger	kulinda	保護
Vulic-2020-3776-3452	3452	tie			unite; tie	word2-3452	verbs	2.8	0	2.8	0.923076923	3.4	2.8	4.2	2.9	3.9	3.4	1.2	0.3	0	2.151923077	يربط	领带	clymu	siduma	sitoa	attacher	לקשור	wiązać	связывать	empatar	kuungana	領帶
Vulic-2020-3776-3453	3453	hurt			tease; hurt	word2-3453	verbs	2.1	0.636363636	0.8	0.615384615	2.7	0.3	2.1	2.2	2.9	2.5	1.8	0	0.272727273	1.402039627	يجرح	伤害	niweidio	haiget tegema	sattua	blesser	לפגוע	ranić	обижать	herir	kutania	傷害
Vulic-2020-3776-3454	3454	snore	1983	SNORE	awake; snore	word2-3454	verbs	1.8	0.363636364	0.1	0.076923077	1	0.3	1.4	0.9	0.1	0.3	0.2	0.1	0	0.403379953	يشخر	打鼾	chwyrnu	haigutama	kuorsata	ronfler	לנחור	chrapać	храпеть	roncar	kuamka	打鼻鼾
Vulic-2020-3776-3455	3455	charge			despise; charge	word2-3455	verbs	1.4	0	0	0	0	0	1.6	0.8	0.2	0.3	0.6	0.6	0	0.341666667	يتهّم	收费	llenwi	laadima	ladata	accuser	להאשים	obciążać	обвинять	cargar	kuchukia	收費
Vulic-2020-3776-3456	3456	vomit	1278	VOMIT	shut; vomit	word2-3456	verbs	0	0	0	0	0	0	0.1	0.1	0	0	0	0	0	0.016666667	يتقيأ	呕吐	chwydu	oksendama	oksentaa	vomir	להקיא	wymiotować	срыгивать	vomitar	kufunga	嘔吐
Vulic-2020-3776-3457	3457	hug			hold; hug	word2-3457	verbs	3.3	0	2	2	2.3	1.6	3.6	1.7	1	0.4	1.1	2.8	0	1.541666667	يعانق	拥抱	cofleidio	kallistama	halata	étreindre	לחבק	przytulić	обнимать	abrazar	kushikilia	擁抱
Vulic-2020-3776-3458	3458	include			involve; include	word2-3458	verbs	4.2	5.272727273	0.3	3.692307692	1.7	5.7	4.8	2.7	1	2.9	3.3	2.9	4.818181818	3.256934732	يضمن	包含	cynnwys	kaasa arvama	pitää sisällään	inclure	לכלול	zawierać	включают	incluir	kumhusisha	包含
Vulic-2020-3776-3459	3459	bring			carry; bring	word2-3459	verbs	0.6	3	1.9	2	2.1	1.8	3.8	2	2.3	2.2	0.7	2.3	4.272727273	2.364393939	يحضر	带来	dod â	tooma	tuoda	apporter	להביא	przynieść	приносить	traer	kuleta	帶來
Vulic-2020-3776-3460	3460	smash			crash; smash	word2-3460	verbs	2.6	1.363636364	4.9	2.384615385	1.7	0.9	5.4	5.1	3.6	4.9	0.7	2	3.090909091	3.003263403	يحطّم	摔碎	malu	purustama	murskata	se fracasser	לנפץ	rozwalić	разгромить	aplastar	kugonga	摔碎
Vulic-2020-3776-3461	3461	inquire			think; inquire	word2-3461	verbs	2.2	0.181818182	1.1	1	0.8	0.6	1.2	1.2	0.4	0.7	0.7	0.4	0.181818182	0.70530303	يستعلم	查询	ymholi	pärima	tiedustella	se renseigner	לברר	dowiadywać się	спрашивать	preguntar	kutafiti	查詢
Vulic-2020-3776-3462	3462	join			leave; join	word2-3462	verbs	1.1	0.363636364	0.1	0.076923077	0.3	0.1	2.2	1	0	0	0.5	0	0	0.386713287	ينضم	參加	ymuno	ühinema	liittyä	rejoindre	להצטרף	przyłączyć się	присоединиться	unirse	kuondoka	參加
Vulic-2020-3776-3463	3463	unite			divide; unite	word2-3463	verbs	1.2	0.363636364	0.1	0.076923077	1.1	0.6	1.9	1	0	0.1	0.2	0.3	0	0.478379953	يتحّد	团结	uno	ühendama	yhdistää	unir	לאחד	łączyć	объединять	unir	kugawanya	團結
Vulic-2020-3776-3464	3464	sell			remind; sell	word2-3464	verbs	0.3	0	0	0	0	0	0.4	0	0	0.1	0	0	0	0.041666667	يبيع	卖	gwerthu	müüma	myydä	vendre	למכור	sprzedawać	продавать	vender	kuuza	賣
Vulic-2020-3776-3465	3465	leave			retreat; leave	word2-3465	verbs	2.9	3.454545455	2.9	2.923076923	2.3	3.1	4.9	3.4	3.4	2.6	2.9	0.3	4	3.014801865	يترك	离开	gadael	lahkuma	jättää	partir	לעזוב	odchodzić	покидать	salir	kurudi	離開
Vulic-2020-3776-3466	3466	wait			leave; wait	word2-3466	verbs	0.8	0.363636364	0	0	0.2	0.3	1.3	0.4	0	0.2	0.4	0	0	0.263636364	ينتظر	等待	disgwyl	ootama	odottaa	attendre	להמתין	czekać	подождать	esperar	kuondoka	等待
Vulic-2020-3776-3467	3467	raise			drink; raise	word2-3467	verbs	0.4	0	0	0	0.8	0	0.1	0	0.2	0	0	0	0	0.091666667	يرفع	提高	codi	tõstma	korottaa	élever	לגדל	wznosić	выращивать	aumentar	kunywa	提高
Vulic-2020-3776-3468	3468	believe			know; believe	word2-3468	verbs	2.2	0.909090909	1.9	2	1.9	1.7	3.1	0.9	0.1	0.5	0.9	0.8	0.454545455	1.263636364	يؤمن	相信	credu	uskuma	uskoa	croire	להאמין	wierzyć	верить	creer	kuamini	相信
Vulic-2020-3776-3469	3469	buy			get; buy	word2-3469	verbs	2.6	0.818181818	0.8	1.769230769	2	1.1	1.7	1.2	0.2	3.8	3	0.3	0	1.390617716	يشتري	购买	prynu	ostma	ostaa	acheter	לקנות	kupować	покупать	comprar	kununua	購買
Vulic-2020-3776-3470	3470	hang	2884	HANG	put; hang	word2-3470	verbs	2.7	0.909090909	0.2	0.769230769	1.6	0.1	1	1.1	0.3	0.5	2	0.1	0.818181818	0.783041958	يعلّق	挂	hongian	riputama	roikkua	pendre	לתלות	wisieć	вешать	colgar	kuning'inia	掛
Vulic-2020-3776-3471	3471	prove			argue; prove	word2-3471	verbs	2.1	1.727272727	0	1.846153846	2.1	0.5	2.6	1.7	4.2	3.7	0.6	0	0	1.581118881	يثبت	证明	profi	tõestama	todistaa	prouver	להוכיח	udowodnić	подтверждать	probar	kuthibitisha	證明
Vulic-2020-3776-3472	3472	decide			judge; decide	word2-3472	verbs	3.2	3	2.8	3.384615385	2.5	1.7	4.2	1.9	1.5	1.3	2.8	2.6	3	2.557051282	يقرّر	决定	penderfynu	otsustama	päättää	décider	להחליט	decydować	решать	decidir	kuhukumu	決定
Vulic-2020-3776-3473	3473	pull	1455	PULL	push; pull	word2-3473	verbs	1.5	0.454545455	0.1	0.076923077	0.6	0.5	2.4	1	0.5	0.6	1.9	1	0.272727273	0.783682984	يسحب	拉	tynnu	tõmbama	vetää	tirer	למשוך	ciągnąć	тянуть	tirar	kusukuma	拉
Vulic-2020-3776-3474	3474	argue			debate; argue	word2-3474	verbs	4.3	3.181818182	3.2	4.769230769	2.5	4.4	5	2.8	3.7	2.3	3.5	0.6	0.909090909	3.071678322	يجادل	争论	gwrthddadlau	vaidlema	kiistellä	débattre	להתווכח	argumentować	спорить	discutir	kujadili	拗撬
Vulic-2020-3776-3475	3475	argue			attend; argue	word2-3475	verbs	0.3	0.181818182	0	0	0.2	0.3	1.1	2	0	0	0.2	0	0.090909091	0.339393939	يجادل	争论	dadlau	vaidlema	kiistellä	débattre	להתווכח	argumentować	спорить	discutir	kuhudhuria	拗撬
Vulic-2020-3776-3476	3476	entertain			please; entertain	word2-3476	verbs	2.4	0.727272727	2	1.769230769	2.4	2.4	1.3	0.6	2.3	0.6	1.6	0	0.090909091	1.315617716	يسلّي	娱乐	diddanu	meelt lahutama	viihdyttää	divertir	לבדר	zabawiać	развлекать	entretener	kuburudisha	娛樂
Vulic-2020-3776-3477	3477	advance			promote; advance	word2-3477	verbs	1.7	1.727272727	2	2.384615385	3	2.1	2.6	2.1	3.5	1.3	2.4	0	0.909090909	2.001748252	يتقدّم	前进	dyrchafu	edendama	edetä	avancer	להתקדם	awansować	продвигаться	avanzar	kukuza	前進
Vulic-2020-3776-3478	3478	grow			expand; grow	word2-3478	verbs	3.4	2	4.3	5	3.3	3.5	4.5	4.4	3.6	3	4.9	0.5	0.818181818	3.318181818	يكبر	成长	tyfu	kasvatama	kasvaa	croître	לגדול	rosnąć	расти	crecer	kukua	成長
Vulic-2020-3776-3479	3479	earn	733	EARN	make; earn	word2-3479	verbs	0.5	0.363636364	0	2.692307692	0.7	0.2	0.6	5.6	0.9	3.6	0.5	0.4	0	1.296328671	يكسب	赚	ennill	teenima	ansaita	gagner	להשתכר	zarabiać	зарабатывать	ganar	kuchuma	賺
Vulic-2020-3776-3480	3480	think			remember; think	word2-3480	verbs	2.2	0.363636364	0.8	0.846153846	1.9	1	3.3	1.7	0.6	0.7	1.7	1.7	0.090909091	1.225058275	يفكّر	想	meddwl	mõtlema	ajatella	penser	לחשוב	myśleć	думать	pensar	kukumbuka	想
Vulic-2020-3776-3481	3481	lie			accuse; lie	word2-3481	verbs	2.2	0.272727273	0.6	0.153846154	0.5	0.1	1	0.8	0	0.2	0.5	0	0.181818182	0.359032634	يكذب	说谎	dweud celwydd	valetama	valehdella	mentir	לשקר	kłamać	лгать	mentir	kushtaki	說謊
Vulic-2020-3776-3482	3482	become			organize; become	word2-3482	verbs	0.3	0	0	0	0.7	0	0.3	1.1	0.1	0.3	0.2	0.2	0.181818182	0.256818182	يصبح	成为	dod yn	saama	tulla	devenir	להפוך	stać się	становиться	volverse	kuwa	成為
Vulic-2020-3776-3483	3483	happen			do; happen	word2-3483	verbs	3.3	0	0.7	0.692307692	0.9	1.4	1.8	1.3	0.5	1.9	0.6	0.3	0.181818182	0.856177156	يحدث	发生	digwydd	juhtuma	tapahtua	se produire	לקרות	zdarzyć się	происходить	ocurrir	kutukia	發生
Vulic-2020-3776-3484	3484	hug			squeeze; hug	word2-3484	verbs	1.7	0.454545455	2.1	1.846153846	1.4	1.5	3.5	1	3.7	0	0.9	0.2	0.090909091	1.390967366	يعانق	拥抱	cofleidio	kallistama	halata	étreindre	לחבק	przytulić	обнимать	abrazar	kuminya	擁抱
Vulic-2020-3776-3485	3485	become			accomplish; become	word2-3485	verbs	0.9	0.727272727	0.8	0.076923077	1	0.4	2.1	0.3	2	0.9	0.2	0.6	2.636363636	0.978379953	يصبح	成为	dod yn	saama	tulla	devenir	להפוך	stać się	становиться	volverse	kuwa	成為
Vulic-2020-3776-3486	3486	plead			please; plead	word2-3486	verbs	0.8	2.272727273	0	0.615384615	0.2	0.5	0.3	0.6	0	1	0.7	0.4	0.454545455	0.586888112	يتضرّع	求情	pledio	anuma	vedota	plaider	להפציר	prosić	умолять	alegar	kusihi	求情
Vulic-2020-3776-3487	3487	aggravate			assault; aggravate	word2-3487	verbs	1.7	0.363636364	0.2	0.846153846	1.3	0.4	1.3	0.9	0.9	0	1	0	0.090909091	0.608391608	يغضب	加剧	gwaethygu	välja vihastama	pahentaa	aggraver	לעצבן	drażnić	раздражать	agravar	kushambulia	加劇
Vulic-2020-3776-3488	3488	persuade			pursue; persuade	word2-3488	verbs	1.5	0.181818182	0.4	0.076923077	0.3	0.7	0.7	0.5	1.9	1.1	0.4	0.6	0.272727273	0.594289044	يقنع	说服	perswadio	veenma	suostutella	persuader	לשכנע	przekonywać	убеждать	persuadir	kushawishi	說服
Vulic-2020-3776-3489	3489	break	680	BREAK (DESTROY OR GET DESTROYED)	crack; break	word2-3489	verbs	3.1	2	2.6	2.846153846	1.8	4.3	3.9	3.6	3.2	1.4	2.4	0	1	2.420512821	يكسر	打破	torri	murdma	rikkoa	casser	לשבור	złamać się	ломать	romper	kuvunja	打碎
Vulic-2020-3776-3490	3490	evaluate			learn; evaluate	word2-3490	verbs	0.5	0.545454545	0.6	0.538461538	0.9	0.9	1.3	0.6	1.7	2.2	0.9	0.8	0.090909091	0.922902098	يقيّم	评估	gwerthuso	hindama	arvioida	évaluer	לאמוד	ewaluować	оценивать	evaluar	kuchambua	評估
Vulic-2020-3776-3491	3491	justify			verify; justify	word2-3491	verbs	1.3	0.363636364	0.6	1	1.5	1.7	2.8	2.5	1.7	3.1	1.8	0.3	0.181818182	1.462121212	يبرّر	辩解	cyfiawnhau	õigustama	perustella	justifier	להצדיק	uzasadniać	обосновывать	justificar	kutetea	辯解
Vulic-2020-3776-3492	3492	deny			avoid; deny	word2-3492	verbs	2.1	0.545454545	1.8	0.384615385	2.5	0.9	1.1	1.2	0.4	0.2	1	1.7	0.272727273	1.0002331	ينكر	拒绝	gwrthod	eitama	kiistää	nier	להכחיש	zaprzeczać	отрицать	negar	kujiweka mbali	拒絕
