ID	NUMBER	GLOSS	POS	CONCEPTICON_ID	CONCEPTICON_GLOSS	SIMLEX_IDS	SIMLEX_GLOSSES	LINKS	ENGLISH	ARABIC	CHINESE	WELSH	ESTONIAN	FINNISH	FRENCH	HEBREW	POLISH	RUSSIAN	SPANISH	CANTONESE	ENGLISH_IN_SOURCE	ARABIC_IN_SOURCE	CHINESE_IN_SOURCE	WELSH_IN_SOURCE	ESTONIAN_IN_SOURCE	FINNISH_IN_SOURCE	FRENCH_IN_SOURCE	HEBREW_IN_SOURCE	POLISH_IN_SOURCE	RUSSIAN_IN_SOURCE	SPANISH_IN_SOURCE	CANTONESE_IN_SOURCE	ENGLISH_SCORE	ARABIC_SCORE	CHINESE_SCORE	WELSH_SCORE	ESTONIAN_SCORE	FINNISH_SCORE	FRENCH_SCORE	HEBREW_SCORE	POLISH_SCORE	RUSSIAN_SCORE	SPANISH_SCORE	CANTONESE_SCORE	MANDARIN_ERRATUM	FRENCH_ERRATUM	RUSSIAN_ERRATUM	SPANISH_ERRATUM
Vulic-2020-2244-2123	2123	terrific	adjectives			1069:2 1194:2 1247:1	bad wonderful mad	110 2234 1624	terrific	عظيم (رائع)	极好	ardderchog	vinge	suurenmoinen	terrifiant (épouvantable)	מצוין (מעולה)	straszliwy (niesamowity)	потрясающий (ужасный)	estupendo	極好 (极好)	terrific terrific terrific	رائع عظيم عظيم	极好 极好 极好	ardderchog ardderchog ardderchog	vinge vinge vinge	suurenmoinen suurenmoinen suurenmoinen	épouvantable terrifiant terrifiant	מצוין מצוין מעולה	straszliwy niesamowity straszliwy	потрясающий потрясающий ужасный	estupendo estupendo estupendo	極好 极好 極好	0.07692307692307693 5.3076923076923075 0.0	1.0 4.9 0.3	0.18181818181818182 3.727272727272727 0.36363636363636365	0.0 5.7 0.1	0.1 3.6 3.4	0.1 2.9 3.7	3.2 1.8 1.1	0.6 4.8 0.6	2.6 5.6 1.9	0.3 4.9 0.5	0.1 5.4 0.1	0.09090909090909091 3.090909090909091 0.0	0 0 0	0 0 0	0 0 0	0 0 0
Vulic-2020-2244-2124	2124	test	nouns			735:2	trial	2149	test	تجرية	测试	prawf	test	testi	test	מבחן	test	проверка	prueba	測試	test	تجرية	测试	prawf	test	testi	test	מבחן	test	проверка	prueba	測試	4.230769230769231	4.2	4.181818181818182	4.4	4.3	0.0	5.8	1.5	0.6	0.8	1.7	4.363636363636363	0	0	0	0
Vulic-2020-2244-2125	2125	testify	verbs			1327:1	judge	1579	testify	يشهد	作证	tystio	tunnistama	todistaa	témoigner	להעיד	zeznawać	давать показания	testificar	作證	testify	يشهد	作证	tystio	tunnistama	todistaa	témoigner	להעיד	zeznawać	давать показания	testificar	作證	0.6923076923076923	2.3	0.18181818181818182	0.8	1.1	0.5	1.9	1.0	0.4	0.1	0.9	0.0	0	0	0	0
Vulic-2020-2244-2126	2126	text	nouns			398:2	book	856	text	نص	正文	testun	tekst	teksti	texte	טקסט	tekst	текст	texto	正文	text	نص	正文	testun	tekst	teksti	texte	טקסט	tekst	текст	texto	正文	2.3076923076923075	2.8	2.5454545454545454	1.0	2.1	2.7	4.0	2.6	2.0	2.0	2.5	1.0	0	0	0	0
Vulic-2020-2244-2127	2127	theatre	nouns			386:2 495:1	film battery	1390 726	theatre	مسرح	剧院	theatr	teater	teatteri	théâtre	תיאטרון	teatr	театр	teatro	劇院	theatre theatre	مسرح مسرح	剧院 剧院	theatr theatr	teater teater	teatteri teatteri	théâtre théâtre	תיאטרון תיאטרון	teatr teatr	театр театр	teatro teatro	劇院 劇院	1.6923076923076923 0.0	2.3 0.0	1.9090909090909092 0.0	1.0 0.0	1.1 0.4	0.8 0.0	2.5 0.1	1.8 0.0	0.9 0.0	0.7 0.0	0.9 0.2	2.1818181818181817 0.18181818181818182	0 0	0 0	0 0	0 0
Vulic-2020-2244-2128	2128	theft	nouns	4071	THEFT	1026:2	crime	20	theft	سرقة	盗窃	lladrad	vargus	varkaus	vol	גניבה	kradzież	кража	robo	盜竊	theft	سرقة	盗窃	lladrad	vargus	varkaus	vol	גניבה	kradzież	кража	robo	盜竊	2.230769230769231	3.8	3.4545454545454546	2.0	3.1	3.4	2.8	2.3	5.0	2.2	3.1	3.4545454545454546	0	0	0	0
Vulic-2020-2244-2129	2129	theme	nouns			983:2	book	856	theme	فكرة رئيسية	主题	thema	teema	teema	thème	נושא	motyw	тема	tema	主題	theme	فكرة رئيسية	主题	thema	teema	teema	thème	נושא	motyw	тема	tema	主題	0.07692307692307693	2.7	1.8181818181818181	0.2	0.8	0.6	1.3	1.0	0.0	0.8	0.9	0.45454545454545453	0	0	0	0
Vulic-2020-2244-2130	2130	theorem	nouns			301:1	theory	472	theorem	نطرية رياضية	定理	theorem	teoreem	teoreema	théorème	תאורמה	twierdzenie	теорема	teorema	定理	theorem	نطرية رياضية	定理	theorem	teoreem	teoreema	théorème	תאורמה	twierdzenie	теорема	teorema	定理	4.923076923076923	3.8	3.909090909090909	3.4	2.5	3.2	4.2	1.4	4.7	1.5	3.9	4.454545454545454	0	0	0	0
Vulic-2020-2244-2131	2131	therapy	nouns			680:2	behaviorism	1011	therapy	علاج	治疗	therapi	teraapia	terapia	thérapie	טיפול	terapia	терапия	terapia	治療	therapy	علاج	治疗	therapi	teraapia	terapia	thérapie	טיפול	terapia	терапия	terapia	治療	0.8461538461538461	0.8	0.0	1.8	1.0	0.7	2.3	1.3	1.6	0.5	0.9	0.0	0	0	0	0
Vulic-2020-2244-2132	2132	threat	nouns			506:2	danger	350	threat	تهديد	威胁	bygythiad	ähvardus	uhka	menace	איום	zagrożenie	угроза	amenaza	威脅	threat	تهديد	威胁	bygythiad	ähvardus	uhka	menace	איום	zagrożenie	угроза	amenaza	威脅	4.769230769230769	3.8	3.727272727272727	3.7	2.7	5.4	5.6	4.0	5.8	4.9	4.2	4.2727272727272725	0	0	0	0
Vulic-2020-2244-2133	2133	throne	nouns			474:1	sword	241	throne	عرش	王座	gorsedd	troon	valtaistuin	trône	כס	tron	трон	trono	王座	throne	عرش	王座	gorsedd	troon	valtaistuin	trône	כס	tron	трон	trono	王座	0.15384615384615385	1.0	0.45454545454545453	0.7	0.6	0.1	1.0	0.6	0.1	0.2	0.4	0.0	0	0	0	0
Vulic-2020-2244-2134	2134	tie (neck tie)	verbs			1564:2	unite	2176	tie	يربط	领带	clymu	siduma	sitoa	attacher	לקשור	wiązać	связывать	empatar	領帶	tie	يربط	领带	clymu	siduma	sitoa	attacher	לקשור	wiązać	связывать	empatar	領帶	0.9230769230769231	2.8	0.0	2.8	3.4	2.8	4.2	2.9	3.9	3.4	1.2	0.0	0	0	0	0
Vulic-2020-2244-2135	2135	tightly	adverbs			1773:2 1787:1	firmly incredibly	1392 1542	tightly	باحكام	紧紧 (紧紧地)	yn dynn	tihedalt	tiukasti	fermement (solidement)	בחוזקה	ciasno	плотно	herméticamente	緊緊 (緊緊地)	tightly tightly	باحكام باحكام	紧紧 紧紧地	yn dynn yn dynn	tihedalt tihedalt	tiukasti tiukasti	solidement fermement	בחוזקה בחוזקה	ciasno ciasno	плотно плотно	herméticamente herméticamente	緊緊 緊緊地	3.8461538461538463 0.0	4.0 1.2	3.4545454545454546 0.0	1.0 0.0	2.2 0.4	4.9 0.2	5.3 0.4	2.4 1.6	0.3 0.6	2.1 0.0	0.6 0.0	3.0 0.2727272727272727	0 0	0 0	0 0	0 0
Vulic-2020-2244-2136	2136	timber	nouns			774:2	log	1614	timber	خشب	木材	pren	puitmaterjal	puutavara	bois	עץ	drewno	древесина	madera	木材	timber	خشب	木材	pren	puitmaterjal	puutavara	bois	עץ	drewno	древесина	madera	木材	2.6153846153846154	4.3	4.090909090909091	3.1	3.2	3.1	3.8	2.0	3.9	3.0	3.9	3.3636363636363638	0	0	0	0
Vulic-2020-2244-2137	2137	tin (of food)	nouns			568:1	aluminium	920	tin	قصدير	锡	tun	tina	säilyketölkki	étain	בדיל	blacha	банка	estaño	錫	tin	قصدير	锡	tun	tina	säilyketölkki	étain	בדיל	blacha	банка	estaño	錫	1.6923076923076923	4.1	0.7272727272727273	2.1	1.4	0.7	2.6	1.9	2.7	0.0	1.1	2.272727272727273	0	0	0	0
Vulic-2020-2244-2138	2138	tiny	adjectives			1290:1	huge	1510	tiny	صغير جدا	小	bach	imepisike	pikkuruinen	minuscule	זעיר	malutki	крошечный	minúsculo	小	tiny	صغير جدا	小	bach	imepisike	pikkuruinen	minuscule	זעיר	malutki	крошечный	minúsculo	小	0.15384615384615385	1.5	0.18181818181818182	0.1	0.5	0.4	1.7	1.0	0.0	0.0	0.2	0.09090909090909091	0	0	0	0
Vulic-2020-2244-2139	2139	tonight	adverbs			1784:1 1876:2	today tomorrow	103 130	tonight	الليلة	今天晚上	heno	täna õhtul	tänä iltana	ce soir	הלילה	dzisiaj wieczorem	сегодня ночью	esta noche	今晚	tonight tonight	الليلة الليلة	今天晚上 今天晚上	heno heno	täna õhtul täna õhtul	tänä iltana tänä iltana	ce soir ce soir	הלילה הלילה	dzisiaj wieczorem dzisiaj wieczorem	сегодня ночью сегодня ночью	esta noche esta noche	今晚 今晚	1.5384615384615385 0.23076923076923078	2.4 1.9	2.3636363636363638 0.2727272727272727	1.5 0.4	2.6 0.3	3.3 0.7	3.1 2.0	1.5 1.1	2.3 0.0	1.5 0.4	2.5 0.4	0.7272727272727273 0.2727272727272727	0 0	0 0	0 0	0 0
Vulic-2020-2244-2140	2140	top (first, best)	adjectives			1178:2	fifth	1389	top	أعلى	最佳	da	parim	huippu	haut	עליון	czołowy	первый	parte superior	最佳	top	أعلى	最佳	da	parim	huippu	haut	עליון	czołowy	первый	parte superior	最佳	0.0	0.4	0.09090909090909091	0.0	0.7	0.1	0.3	0.5	0.0	0.0	0.1	0.18181818181818182	0	0	0	0
Vulic-2020-2244-2141	2141	topic	nouns			249:2 168:2 1041:2	book hashtag story	856 1481 426	topic	موضوع	主题	pwnc	teema	aihe	sujet	נושא	temat (temat )	тема	tema (materia)	話題	topic topic topic	موضوع موضوع موضوع	主题 主题 主题	pwnc pwnc pwnc	teema teema teema	aihe aihe aihe	sujet sujet sujet	נושא נושא נושא	temat temat temat 	тема тема тема	materia tema tema	話題 話題 話題	0.15384615384615385 0.7692307692307693 1.0	2.5 0.8 2.6	2.0 3.0 0.6363636363636364	0.6 0.6 1.0	0.9 2.6 2.1	0.6 0.5 0.9	1.4 3.4 2.0	0.7 0.4 1.4	0.7 2.0 0.9	0.8 2.9 0.7	1.7 2.5 0.8	0.0 3.6363636363636362 0.9090909090909091	0 0 0	0 0 0	0 0 0	0 0 0
Vulic-2020-2244-2142	2142	topology	nouns			535:1	structure	2083	topology	طوبولوجيا	拓扑	topoleg	topoloogia	topologia	topologie	טופולוגיה	topologia	топология	topología	拓撲	topology	طوبولوجيا	拓扑	topoleg	topoloogia	topologia	topologie	טופולוגיה	topologia	топология	topología	拓撲	1.9230769230769231	2.2	0.0	1.5	1.5	2.5	3.7	2.6	2.6	2.6	1.5	0.09090909090909091	0	0	0	0
Vulic-2020-2244-2143	2143	tough	adjectives			1093:2 1163:2 1236:2	easy sly hard	740 2038 379	tough	قاسي (شاق)	困难 (坚固/强硬)	gwydn	karm (sitke)	rankka	dur	קשוח (קשה/קשיח)	hardy (ciężki)	прочный (трудный/выносливый)	difícil (duro)	强硬 (困難/堅固)	tough tough tough	قاسي قاسي شاق	困难 坚固 强硬	gwydn gwydn gwydn	karm karm sitke	rankka rankka rankka	dur dur dur	קשה קשוח קשיח	ciężki hardy hardy	трудный выносливый прочный	duro difícil difícil	困難 堅固 强硬	0.07692307692307693 0.0 3.3846153846153846	1.2 2.0 5.3	0.09090909090909091 0.09090909090909091 3.1818181818181817	0.0 0.0 2.7	0.1 0.6 3.1	0.4 0.0 2.6	1.4 0.7 6.0	1.0 0.5 4.1	0.0 1.3 3.3	0.2 1.3 3.5	0.2 0.3 5.0	0.36363636363636365 0.0 3.5454545454545454	0 0 0	0 0 0	0 0 0	0 0 0
Vulic-2020-2244-2144	2144	trainers	nouns			926:2	medal	1653	trainers	مدرّبون	运动鞋	hyfforddwyr	tossud	lenkkikengät	basket	מאמנים	adidasy	тренери	zapatillas	運動鞋	trainers	مدرّبون	运动鞋	hyfforddwyr	tossud	lenkkikengät	basket	מאמנים	adidasy	тренери	zapatillas	運動鞋	0.07692307692307693	2.3	0.09090909090909091	0.3	0.3	0.1	0.5	1.0	0.1	0.3	0.2	0.09090909090909091	0	0	0	0
Vulic-2020-2244-2145	2145	tram	nouns			661:2	train	829	tram	جمَازة	电车	tram	tramm	raitiovaunu	tramway	חשמלית	tramwaj	трамвай	tranvía	電車	tram	جمَازة	电车	tram	tramm	raitiovaunu	tramway	חשמלית	tramwaj	трамвай	tranvía	電車	2.769230769230769	1.5	1.8181818181818181	3.0	2.0	2.3	4.3	2.4	1.7	1.9	2.9	2.6363636363636362	0	0	0	0
Vulic-2020-2244-2146	2146	translator	nouns			1014:1	foreigner	1404	translator	مترجم	翻译者	cyfieithydd	tõlge	kääntäjä	traducteur	מתרגם	tłumacz	переводчик	traductor	翻譯者	translator	مترجم	翻译者	cyfieithydd	tõlge	kääntäjä	traducteur	מתרגם	tłumacz	переводчик	traductor	翻譯者	0.3076923076923077	1.8	0.36363636363636365	0.3	1.0	0.0	1.6	0.6	0.4	0.7	0.5	0.2727272727272727	0	0	0	0
Vulic-2020-2244-2147	2147	treat	verbs			1348:2	pay	763	treat	يهدي	款待	trin	kohtlema	kohdella	traiter	לטפל	traktować	лечить	tratar	款待	treat	يهدي	款待	trin	kohtlema	kohdella	traiter	לטפל	traktować	лечить	tratar	款待	0.38461538461538464	1.3	0.18181818181818182	0.0	0.3	0.0	1.9	0.4	0.4	0.2	0.2	3.6363636363636362	0	0	0	0
Vulic-2020-2244-2148	2148	tremor	nouns			846:2	earthquake	691	tremor	هزة أرضية	震	cryndod	vappumine	vapina	secousse	רעד	wstrząs	тремор	temblor	震	tremor	هزة أرضية	震	cryndod	vappumine	vapina	secousse	רעד	wstrząs	тремор	temblor	震	2.923076923076923	5.6	4.090909090909091	3.2	2.6	0.8	5.0	2.5	4.1	1.0	4.4	3.6363636363636362	0	0	0	0
Vulic-2020-2244-2149	2149	trial	nouns			457:1 735:1	verdict test	2201 2124	trial	محاكمة (محاولة)	试验 (审判)	prawf (treial)	katse (kohtumenetlus)	oikeudenkäynti	procès (essai)	משפט	rozprawa	разбирательство (суд)	juicio	試驗 (審判)	trial trial	محاكمة محاولة	审判 试验	prawf treial	kohtumenetlus katse	oikeudenkäynti oikeudenkäynti	procès essai	משפט משפט	rozprawa rozprawa	разбирательство суд	juicio juicio	審判 試驗	1.3076923076923077 4.230769230769231	3.6 4.2	1.7272727272727273 4.181818181818182	2.0 4.4	2.0 4.3	1.3 0.0	5.5 5.8	2.3 1.5	1.8 0.6	1.3 0.8	3.3 1.7	3.0 4.363636363636363	0 0	0 0	0 0	0 0
Vulic-2020-2244-2150	2150	tribunal	nouns			103:1	justice	1581	tribunal	محكمة	法庭	tribiwnlys	vahekohus	tuomioistuin	tribunal	בית דין	trybunał	суд	tribunal	法庭	tribunal	محكمة	法庭	tribiwnlys	vahekohus	tuomioistuin	tribunal	בית דין	trybunał	суд	tribunal	法庭	2.0	3.2	0.9090909090909091	0.8	1.8	1.5	3.7	2.2	2.0	1.7	2.6	2.6363636363636362	0	0	0	0
Vulic-2020-2244-2151	2151	trick	nouns			11:2 132:2 562:1 891:2	gun game size bath	255 477 535 1004	trick	خدعة	戏法	tric	trikk	temppu	astuce (ruse/tour)	טריק (תעלול)	trik	шалость (сноровка/трюк)	truco	戲法	trick trick trick trick	خدعة خدعة خدعة خدعة	戏法 戏法 戏法 戏法	tric tric tric tric	trikk trikk trikk trikk	temppu temppu temppu temppu	ruse tour astuce astuce	תעלול טריק טריק תעלול	trik trik trik trik	шалость сноровка трюк шалость	truco truco truco truco	戲法 戲法 戲法 戲法	0.0 0.6923076923076923 0.0 0.0	0.0 1.6 0.0 0.0	0.09090909090909091 0.6363636363636364 0.0 0.0	0.0 1.0 0.0 0.0	0.4 1.7 0.1 0.0	0.0 0.9 0.0 0.0	4.2 2.4 0.0 0.0	0.2 1.5 0.0 0.0	0.1 1.0 0.0 0.0	0.1 0.9 0.1 0.0	0.2 2.0 0.0 0.0	0.0 0.36363636363636365 0.0 0.09090909090909091	0 0 0 0	0 0 0 0	0 0 0 0	0 0 0 0
Vulic-2020-2244-2152	2152	trip	nouns			532:2	journey	462	trip	نزهة	旅行	pleserdaith	reis	retki	promenade	טיול	wycieczka	поездка	viaje	旅行	trip	نزهة	旅行	pleserdaith	reis	retki	promenade	טיול	wycieczka	поездка	viaje	旅行	5.230769230769231	5.4	4.090909090909091	3.1	4.8	4.5	3.8	4.2	5.2	4.3	3.6	4.909090909090909	0	0	0	0
Vulic-2020-2244-2153	2153	triumph	nouns			804:2	victory	789	triumph	انتصار	凯旋	goruchafiath	triumf	riemuvoitto	triomphe	הצלחה	triumf	триумф	triunfo	凱旋	triumph	انتصار	凯旋	goruchafiath	triumf	riemuvoitto	triomphe	הצלחה	triumf	триумф	triunfo	凱旋	5.230769230769231	5.9	4.636363636363637	3.6	4.7	3.2	5.7	3.6	6.0	4.7	5.5	4.2727272727272725	0	0	0	0
Vulic-2020-2244-2154	2154	truck	nouns	4011	TRUCK	678:1 958:2	parcel car	1784 34	truck	حافلة (شاحنة )	货车	lori	veok	kuorma-auto	camion	משאית	ciężarówka	грузовик	camión	貨車	truck truck	شاحنة  حافلة	货车 货车	lori lori	veok veok	kuorma-auto kuorma-auto	camion camion	משאית משאית	ciężarówka ciężarówka	грузовик грузовик	camión camión	貨車 貨車	0.0 1.6923076923076923	0.6 3.7	0.09090909090909091 2.8181818181818183	0.7 1.6	1.3 3.1	0.1 3.2	0.2 3.3	0.7 2.9	1.0 3.7	0.3 2.5	0.6 1.2	0.18181818181818182 2.3636363636363638	0 0	0 0	0 0	0 0
Vulic-2020-2244-2155	2155	truly	adverbs			1795:2 1814:1	importantly perfectly	1531 1810	truly	حقا	真实地	yn wir	tõesti	todella	vraiment	באמת	prawdziwie	действительно	verdaderamente	真實地	truly truly	حقا حقا	真实地 真实地	yn wir yn wir	tõesti tõesti	todella todella	vraiment vraiment	באמת באמת	prawdziwie prawdziwie	действительно действительно	verdaderamente verdaderamente	真實地 真實地	0.5384615384615384 1.0	1.6 0.9	0.0 0.36363636363636365	0.7 0.8	1.0 0.6	2.5 2.3	2.1 3.0	0.6 1.5	1.6 1.0	0.4 1.9	0.1 0.9	0.45454545454545453 0.2727272727272727	0 0	0 0	0 0	0 0
Vulic-2020-2244-2156	2156	truthful	adjectives			1244:2	dishonest	1295	truthful	صادق	真实	onest	tõene	totuudenmukainen	véridique	ישר	prawdomówny	правдивый	veraz	真實	truthful	صادق	真实	onest	tõene	totuudenmukainen	véridique	ישר	prawdomówny	правдивый	veraz	真實	0.07692307692307693	1.8	0.09090909090909091	0.1	0.6	0.4	1.0	1.0	0.0	0.0	0.1	0.09090909090909091	0	0	0	0
Vulic-2020-2244-2157	2157	tsunami	nouns			1032:1	sea	211	tsunami	تسونامي	海啸	tsunami	tsunaami	tsunami	tsunami	צונאמי	tsunami	цунами	tsunami	海嘯	tsunami	تسونامي	海啸	tsunami	tsunaami	tsunami	tsunami	צונאמי	tsunami	цунами	tsunami	海嘯	1.0	2.7	1.3636363636363635	1.6	1.3	1.1	2.1	1.3	0.7	0.9	1.8	1.7272727272727273	0	0	0	0
Vulic-2020-2244-2158	2158	tuition	nouns			570:2	scholarship	1980	tuition	رسم التعليم	学费	hyfforddiant	õppemaks	lukukausimaksu	frais de scolarité	שכר לימוד	czesne	обучение	matrícula	學費	tuition	رسم التعليم	学费	hyfforddiant	õppemaks	lukukausimaksu	frais de scolarité	שכר לימוד	czesne	обучение	matrícula	學費	0.6923076923076923	3.0	0.7272727272727273	0.9	1.4	0.5	2.3	1.3	3.2	0.8	1.2	0.7272727272727273	0	0	0	0
Vulic-2020-2244-2159	2159	tunnel	nouns			929:1	path	445	tunnel	نفق	隧道	twnnel	tunnel	tunneli	tunnel	מנהרה	tunel	тоннель	túnel	隧道	tunnel	نفق	隧道	twnnel	tunnel	tunneli	tunnel	מנהרה	tunel	тоннель	túnel	隧道	0.5384615384615384	2.0	2.6363636363636362	1.0	0.9	0.5	2.1	1.5	0.3	0.9	2.4	0.8181818181818182	0	0	0	0
Vulic-2020-2244-2160	2160	typhoon	nouns			312:1	cyclone	1231	typhoon	إعصار	台风	teiffŵn	taifuun	taifuuni	typhon	טייפון	tajfun	тайфун	tifón	颱風	typhoon	إعصار	台风	teiffŵn	taifuun	taifuuni	typhon	טייפון	tajfun	тайфун	tifón	颱風	4.153846153846154	3.7	3.1818181818181817	3.9	3.0	5.0	5.0	4.4	4.3	3.5	4.6	3.090909090909091	0	0	0	0
Vulic-2020-2244-2161	2161	unanticipated	adjectives			1242:2	unforeseen	2169	unanticipated	غير متوقّع	意料之外	annisgwyl	ootamatu	odottamaton	imprévu	בלתי צפוי	nieoczekiwany	неожиданный	no previsible	意料之外	unanticipated	غير متوقّع	意料之外	annisgwyl	ootamatu	odottamaton	imprévu	בלתי צפוי	nieoczekiwany	неожиданный	no previsible	意料之外	5.615384615384615	5.3	5.181818181818182	4.2	5.1	3.4	6.0	5.4	5.1	5.6	5.4	3.6363636363636362	0	0	0	0
Vulic-2020-2244-2162	2162	unclear	adjectives			1276:1	vague	2193	unclear	مبهم	不清楚	aneglur	ebaselge	epäselvä	incertain	לא ברור	niejasny	неясный	poco claro	不清楚	unclear	مبهم	不清楚	aneglur	ebaselge	epäselvä	incertain	לא ברור	niejasny	неясный	poco claro	不清楚	5.384615384615385	5.7	4.181818181818182	4.7	4.6	4.7	5.2	3.6	4.1	4.3	1.7	4.454545454545454	0	0	0	0
Vulic-2020-2244-2163	2163	uncovered	adjectives			1258:1	covered	1203	uncovered	مكشوف	没有覆蓋的	datgelwyd	katteta	peittämätön	découvert	חשוף	odkryty	непокрытый	descubierto	沒有冚住的	uncovered	مكشوف	没有覆蓋的	datgelwyd	katteta	peittämätön	découvert	חשוף	odkryty	непокрытый	descubierto	沒有冚住的	0.07692307692307693	1.6	0.18181818181818182	0.0	0.5	0.4	1.7	1.0	0.1	0.1	0.2	0.09090909090909091	0	0	0	0
Vulic-2020-2244-2164	2164	undecided	adjectives			1127:2	neutral	1724	undecided	متردّد	未拿定主意	heb benderfynu	otsustamata	ratkaisematon	indécis	הססני	niezdecydowany	нерешительный	indeciso	未定	undecided	متردّد	未拿定主意	heb benderfynu	otsustamata	ratkaisematon	indécis	הססני	niezdecydowany	нерешительный	indeciso	未定	2.5384615384615383	2.1	0.6363636363636364	3.8	1.4	0.5	2.8	1.2	2.1	0.8	1.8	0.7272727272727273	0	0	0	0
Vulic-2020-2244-2165	2165	underwear	nouns			280:1	body	214	underwear	تحت الماء	内衣褲	dillad isaf	aluspesu	alusvaatteet	sous-vêtement	לבנים	bielizna	нижняя одежда	ropa interior	底衫褲	underwear	تحت الماء	内衣褲	dillad isaf	aluspesu	alusvaatteet	sous-vêtement	לבנים	bielizna	нижняя одежда	ropa interior	底衫褲	0.3076923076923077	0.4	0.0	0.2	0.8	0.3	1.7	0.4	0.3	0.3	0.6	0.7272727272727273	0	0	0	0
Vulic-2020-2244-2166	2166	undisclosed	adjectives			1116:2	overt	1775	undisclosed	مخفي	未公开	heb ei ddatgelu	avalikustamata	julkistamaton	confidentiel	חבוי	nieujawniony	неизвестный	no revelado	未公開	undisclosed	مخفي	未公开	heb ei ddatgelu	avalikustamata	julkistamaton	confidentiel	חבוי	nieujawniony	неизвестный	no revelado	未公開	0.5384615384615384	1.8	0.18181818181818182	0.0	0.7	0.2	0.8	1.0	0.0	0.3	0.0	0.18181818181818182	0	0	0	0
Vulic-2020-2244-2167	2167	unfair	adjectives			1083:2	cruel	670	unfair	ظالم 	不公平	annheg	ebaaus	epäreilu	injuste	לא הוגן	niesprawiedliwy	несправедливый	injusto	不公平	unfair	ظالم 	不公平	annheg	ebaaus	epäreilu	injuste	לא הוגן	niesprawiedliwy	несправедливый	injusto	不公平	1.7692307692307692	4.0	0.45454545454545453	1.8	2.2	1.7	4.2	1.0	1.7	1.8	1.9	0.6363636363636364	0	0	0	0
Vulic-2020-2244-2168	2168	unfairly	adverbs			1840:2 1881:1	fairly unreasonably	1377 2182	unfairly	بشكل غير عادل	不公平地 (不公平)	yn annheg	ebaausalt	epäreilusti	injustement	באופן לא הוגן	niesprawiedliwie	несправедливо	injustamente (sucio)	不公平地 (不公平)	unfairly unfairly	بشكل غير عادل بشكل غير عادل	不公平 不公平地	yn annheg yn annheg	ebaausalt ebaausalt	epäreilusti epäreilusti	injustement injustement	באופן לא הוגן באופן לא הוגן	niesprawiedliwie niesprawiedliwie	несправедливо несправедливо	injustamente sucio	不公平 不公平地	0.07692307692307693 3.923076923076923	1.4 0.9	0.36363636363636365 3.0	0.1 3.5	0.5 2.3	0.4 2.6	1.6 2.9	1.0 1.5	0.0 1.5	0.2 1.6	0.1 0.0	0.09090909090909091 4.363636363636363	0 0	0 0	0 0	0 0
Vulic-2020-2244-2169	2169	unforeseen	adjectives			1242:1	unanticipated	2161	unforeseen	مفاجئ	未预见到	anrhagweledig	ettenägematu	ennennäkemätön	fortuit	לא צפוי	nieprzewidziany	непредвиденный	imprevisto	未預見到	unforeseen	مفاجئ	未预见到	anrhagweledig	ettenägematu	ennennäkemätön	fortuit	לא צפוי	nieprzewidziany	непредвиденный	imprevisto	未預見到	5.615384615384615	5.3	5.181818181818182	4.2	5.1	3.4	6.0	5.4	5.1	5.6	5.4	3.6363636363636362	0	0	0	0
