ID	NUMBER	ENGLISH	WORDPAIR	POS	SIM_LEX_999	CONCRETENESS_WORD1	CONCRETENESS_WORD2	CONCRETENESS	ASSOCIATION_STRENGTH	SIM_ASSOCIATION_333	CONCEPTICON_ID	CONCEPTICON_GLOSS
Hill-2015-999-1964	1964	become	word2-982	V	1.77	2.72	1.54	1	0	0	1990	BECOME
Hill-2015-999-1965	1965	give	word1-983	V	0.88	2.83	1.68	1	0	0	1447	GIVE
Hill-2015-999-1966	1966	know	word2-983	V	0.88	2.83	1.68	1	0	0	3626	KNOW
Hill-2015-999-1967	1967	say	word1-984	V	4.9	2.58	2.1	1	0	0	1458	SAY
Hill-2015-999-1968	1968	verify	word2-984	V	4.9	2.58	2.1	1	0	0		
Hill-2015-999-1969	1969	cooperate	word1-985	V	5.18	1.87	2.86	1	0	0		
Hill-2015-999-1970	1970	join	word2-985	V	5.18	1.87	2.86	1	0	0	1743	JOIN
Hill-2015-999-1971	1971	arrange	word1-986	V	0.98	2.79	2.07	1	0	0	1568	ARRANGE
Hill-2015-999-1972	1972	require	word2-986	V	0.98	2.79	2.07	1	0	0		
Hill-2015-999-1973	1973	borrow	word1-987	V	1.77	3.1	1.93	1	0	0	1823	BORROW
Hill-2015-999-1974	1974	want	word2-987	V	1.77	3.1	1.93	1	0	0	1784	WANT
Hill-2015-999-1975	1975	investigate	word1-988	V	7.15	2.27	2.83	1	0	0	2010	INVESTIGATE
Hill-2015-999-1976	1976	pursue	word2-988	V	7.15	2.27	2.83	1	0	0	1047	PURSUE
Hill-2015-999-1977	1977	ignore	word1-989	V	0.4	2.22	2.9	1	0	0	41	IGNORE
Hill-2015-999-1978	1978	explore	word2-989	V	0.4	2.22	2.9	1	0	0		
Hill-2015-999-1979	1979	bring	word1-990	V	0.98	2.55	2.6	1	0	0	692	BRING
Hill-2015-999-1980	1980	complain	word2-990	V	0.98	2.55	2.6	1	0	0	3642	COMPLAIN
Hill-2015-999-1981	1981	enter	word1-991	V	0.68	3.12	2.07	1	0	0	749	ENTER
Hill-2015-999-1982	1982	owe	word2-991	V	0.68	3.12	2.07	1	0	0	369	OWE
Hill-2015-999-1983	1983	portray	word1-992	V	0.78	2.18	3.04	2	0	0		
Hill-2015-999-1984	1984	notify	word2-992	V	0.78	2.18	3.04	2	0	0		
Hill-2015-999-1985	1985	remind	word1-993	V	0.4	2.19	3.35	2	0	0		
Hill-2015-999-1986	1986	sell	word2-993	V	0.4	2.19	3.35	2	0	0	1571	SELL
Hill-2015-999-1987	1987	absorb	word1-994	V	5	3.11	2.6	2	0	0		
Hill-2015-999-1988	1988	possess	word2-994	V	5	3.11	2.6	2	0	0		
Hill-2015-999-1989	1989	join	word1-995	V	2.85	2.86	2.93	2	0	0	1743	JOIN
Hill-2015-999-1990	1990	acquire	word2-995	V	2.85	2.86	2.93	2	0	0	3892	ACQUIRE (SOMETHING)
Hill-2015-999-1991	1991	send	word1-996	V	1.67	2.7	3.17	2	0	0	1127	SEND
Hill-2015-999-1992	1992	attend	word2-996	V	1.67	2.7	3.17	2	0	0		
Hill-2015-999-1993	1993	gather	word1-997	V	4.8	2.75	3.17	2	0	0	7	GATHER
Hill-2015-999-1994	1994	attend	word2-997	V	4.8	2.75	3.17	2	0	0		
Hill-2015-999-1995	1995	absorb	word1-998	V	2.97	3.11	3.04	2	0	0		
Hill-2015-999-1996	1996	withdraw	word2-998	V	2.97	3.11	3.04	2	0	0		
Hill-2015-999-1997	1997	attend	word1-999	V	6.08	3.17	3.22	2	0	0		
Hill-2015-999-1998	1998	arrive	word2-999	V	6.08	3.17	3.22	2	0	0	1387	ARRIVE
